id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
9014,ogórki;chleb;banany,0.020,papryka czerwona,0.181,0.003,0.128,0.708
9015,ziemniaki;mleko;banany,0.018,papryka czerwona,0.181,0.003,0.159,0.880
9016,ziemniaki;mleko;papryka czerwona,0.013,banany,0.258,0.003,0.216,0.837
9017,mleko;banany;papryka czerwona,0.012,ziemniaki,0.217,0.003,0.229,1.058
9018,cebula;olej rzepakowy,0.022,chleb;jogurt naturalny,0.157,0.003,0.141,0.902
9019,cebula;olej rzepakowy;chleb,0.010,jogurt naturalny,0.427,0.003,0.300,0.702
9020,cebula;chleb;jogurt naturalny,0.027,olej rzepakowy,0.122,0.003,0.114,0.936
9021,olej rzepakowy;chleb;jogurt naturalny,0.014,cebula,0.220,0.003,0.214,0.974
9022,winogrona;cebula,0.030,ser żółty;mleko,0.131,0.003,0.110,0.843
9023,cebula;winogrona;mleko,0.011,ser żółty,0.331,0.003,0.302,0.914
9024,herbata;pomidory;chleb,0.012,jajka,0.207,0.002,0.184,0.886
9025,herbata;chleb;jajka,0.011,pomidory,0.296,0.002,0.209,0.706
9026,pomidory;chleb;jajka,0.019,herbata,0.136,0.002,0.120,0.882
9027,cebula;herbata,0.025,mleko;gruszki,0.100,0.003,0.113,1.137
9028,herbata;gruszki,0.022,cebula;mleko,0.089,0.003,0.128,1.436
9029,cebula;herbata;mleko,0.012,gruszki,0.223,0.003,0.234,1.049
9030,cebula;herbata;gruszki,0.004,mleko,0.636,0.003,0.687,1.080
9031,cebula;mleko;gruszki,0.014,herbata,0.136,0.003,0.196,1.444
9032,herbata;mleko;gruszki,0.013,cebula,0.220,0.003,0.212,0.962
9033,herbata;olej rzepakowy,0.014,chleb;mleko,0.215,0.002,0.164,0.760
9034,herbata;olej rzepakowy;chleb,0.005,mleko,0.636,0.002,0.474,0.744
9035,płatki owsiane;ser żółty;banany,0.007,chleb,0.637,0.003,0.481,0.756
9036,ser żółty;chleb;banany,0.024,płatki owsiane,0.175,0.003,0.140,0.797
9037,jabłka;ziemniaki;jajka,0.007,mleko,0.636,0.003,0.462,0.725
9038,jabłka;ziemniaki;mleko,0.019,jajka,0.207,0.003,0.162,0.782
9039,jabłka;jajka;mleko,0.017,ziemniaki,0.217,0.003,0.176,0.814
9040,ziemniaki;jajka;mleko,0.012,jabłka,0.253,0.003,0.261,1.029
9041,sok pomarańczowy;jajka;jogurt naturalny,0.007,banany,0.258,0.002,0.286,1.109
9042,sok pomarańczowy;jajka;banany,0.005,jogurt naturalny,0.427,0.002,0.444,1.041
9043,sok pomarańczowy;jogurt naturalny;banany,0.012,jajka,0.207,0.002,0.174,0.839
9044,jajka;jogurt naturalny;banany,0.013,sok pomarańczowy,0.176,0.002,0.157,0.893
9045,ziemniaki;czekolada gorzka,0.012,chleb;jogurt naturalny,0.157,0.002,0.170,1.087
9046,ziemniaki;chleb;czekolada gorzka,0.005,jogurt naturalny,0.427,0.002,0.381,0.892
9047,ziemniaki;jogurt naturalny;czekolada gorzka,0.004,chleb,0.637,0.002,0.500,0.785
9048,chleb;jogurt naturalny;czekolada gorzka,0.013,ziemniaki,0.217,0.002,0.160,0.738
9049,ryż;herbata,0.020,jogurt naturalny;mleko,0.167,0.003,0.154,0.921
9050,ryż;herbata;jogurt naturalny,0.006,mleko,0.636,0.003,0.545,0.857
9051,ryż;herbata;mleko,0.009,jogurt naturalny,0.427,0.003,0.324,0.759
9052,ryż;jogurt naturalny;mleko,0.024,herbata,0.136,0.003,0.125,0.919
9053,herbata;jogurt naturalny;mleko,0.021,ryż,0.170,0.003,0.143,0.842
9054,cebula;kasza jaglana;chleb,0.008,marchew,0.216,0.002,0.242,1.121
9055,cebula;kasza jaglana;marchew,0.004,chleb,0.637,0.002,0.500,0.785
9056,cebula;chleb;marchew,0.015,kasza jaglana,0.134,0.002,0.133,0.997
9057,kasza jaglana;chleb;marchew,0.011,cebula,0.220,0.002,0.190,0.866
9058,kasza jaglana;czekolada gorzka,0.013,ogórki;mleko,0.121,0.002,0.176,1.464
9059,ogórki;czekolada gorzka,0.019,kasza jaglana;mleko,0.058,0.002,0.120,2.056
9060,kasza jaglana;ogórki;mleko,0.015,czekolada gorzka,0.090,0.002,0.153,1.703
9061,kasza jaglana;ogórki;czekolada gorzka,0.004,mleko,0.636,0.002,0.600,0.943
9062,kasza jaglana;mleko;czekolada gorzka,0.007,ogórki,0.294,0.002,0.321,1.095
9063,ogórki;mleko;czekolada gorzka,0.010,kasza jaglana,0.134,0.002,0.237,1.771
9064,jajka;makaron pełnoziarnisty,0.030,jabłka;jogurt naturalny,0.074,0.003,0.110,1.487
9065,jabłka;jajka;jogurt naturalny,0.016,makaron pełnoziarnisty,0.168,0.003,0.206,1.225
9066,jabłka;jajka;makaron pełnoziarnisty,0.006,jogurt naturalny,0.427,0.003,0.542,1.268
9067,jabłka;jogurt naturalny;makaron pełnoziarnisty,0.011,jajka,0.207,0.003,0.310,1.493
9068,jajka;jogurt naturalny;makaron pełnoziarnisty,0.010,jabłka,0.253,0.003,0.342,1.350
9069,winogrona;masło,0.019,banany;mleko,0.103,0.002,0.108,1.052
9070,winogrona;masło;mleko,0.009,banany,0.258,0.002,0.235,0.914
9071,winogrona;masło;banany,0.004,mleko,0.636,0.002,0.500,0.786
9072,winogrona;mleko;banany,0.019,masło,0.131,0.002,0.108,0.824
9073,masło;mleko;banany,0.012,winogrona,0.209,0.002,0.174,0.832
9074,sok pomarańczowy;mąka,0.015,chleb;mleko,0.215,0.003,0.164,0.761
9075,sok pomarańczowy;chleb;mleko,0.023,mąka,0.120,0.003,0.109,0.909
9076,płatki owsiane;sok pomarańczowy;mleko,0.010,gruszki,0.223,0.002,0.231,1.035
9077,płatki owsiane;sok pomarańczowy;gruszki,0.005,mleko,0.636,0.002,0.450,0.707
9078,płatki owsiane;mleko;gruszki,0.014,sok pomarańczowy,0.176,0.002,0.167,0.949
9079,sok pomarańczowy;mleko;gruszki,0.012,płatki owsiane,0.175,0.002,0.184,1.048
9080,ziemniaki;chleb;banany,0.015,płatki owsiane,0.175,0.002,0.136,0.773
9081,ogórki;czekolada gorzka,0.019,jogurt naturalny;mleko,0.167,0.002,0.120,0.719
9082,papryka czerwona;czekolada gorzka,0.013,pomidory;chleb,0.113,0.002,0.170,1.507
9083,pomidory;chleb;papryka czerwona,0.015,czekolada gorzka,0.090,0.002,0.153,1.703
9084,pomidory;chleb;czekolada gorzka,0.010,papryka czerwona,0.181,0.002,0.237,1.307
9085,pomidory;papryka czerwona;czekolada gorzka,0.004,chleb,0.637,0.002,0.563,0.884
9086,chleb;papryka czerwona;czekolada gorzka,0.007,pomidory,0.296,0.002,0.333,1.125
9087,cebula;winogrona;chleb,0.012,gruszki,0.223,0.003,0.213,0.954
9088,cebula;winogrona;gruszki,0.006,chleb,0.637,0.003,0.455,0.714
9089,cebula;chleb;gruszki,0.015,winogrona,0.209,0.003,0.172,0.825
9090,kasza jaglana;ziemniaki,0.019,ogórki;chleb,0.114,0.002,0.118,1.042
9091,kasza jaglana;ogórki;ziemniaki,0.005,chleb,0.637,0.002,0.474,0.744
9092,kasza jaglana;ogórki;chleb,0.014,ziemniaki,0.217,0.002,0.167,0.769
9093,kasza jaglana;ziemniaki;chleb,0.008,ogórki,0.294,0.002,0.300,1.022
9094,ogórki;ziemniaki;chleb,0.016,kasza jaglana,0.134,0.002,0.138,1.035
9095,ryż;gruszki,0.028,pomidory;mleko,0.120,0.003,0.101,0.844
9096,ryż;pomidory;mleko,0.013,gruszki,0.223,0.003,0.216,0.967
9097,ryż;pomidory;gruszki,0.006,mleko,0.636,0.003,0.478,0.752
9098,ryż;mleko;gruszki,0.012,pomidory,0.296,0.003,0.239,0.807
9099,pomidory;mleko;gruszki,0.021,ryż,0.170,0.003,0.131,0.771
9100,masło;mąka,0.016,chleb;mleko,0.215,0.003,0.161,0.749
9101,masło;chleb;mleko,0.019,mąka,0.120,0.003,0.133,1.116
9102,chleb;mleko;mąka,0.021,masło,0.131,0.003,0.119,0.907
9103,cebula;banany,0.035,pomidory;mleko,0.120,0.004,0.110,0.923
9104,cebula;mleko;banany,0.014,pomidory,0.296,0.004,0.268,0.904
9105,pomidory;mleko;banany,0.023,cebula,0.220,0.004,0.167,0.758
9106,ogórki;olej rzepakowy,0.024,chleb;mleko,0.215,0.004,0.167,0.774
9107,ogórki;olej rzepakowy;chleb,0.007,mleko,0.636,0.004,0.552,0.867
9108,pomidory;jogurt naturalny;marchew,0.013,ziemniaki,0.217,0.002,0.160,0.738
9109,ziemniaki;jajka;jogurt naturalny,0.011,papryka czerwona,0.181,0.002,0.186,1.027
9110,ziemniaki;jajka;papryka czerwona,0.005,jogurt naturalny,0.427,0.002,0.400,0.937
9111,ziemniaki;jogurt naturalny;papryka czerwona,0.009,jajka,0.207,0.002,0.216,1.043
9112,jajka;jogurt naturalny;papryka czerwona,0.009,ziemniaki,0.217,0.002,0.222,1.026
9113,jabłka;jogurt naturalny;banany,0.013,gruszki,0.223,0.003,0.220,0.986
9114,jabłka;jogurt naturalny;gruszki,0.011,banany,0.258,0.003,0.250,0.971
9115,jabłka;banany;gruszki,0.008,jogurt naturalny,0.427,0.003,0.367,0.859
9116,jogurt naturalny;banany;gruszki,0.015,jabłka,0.253,0.003,0.186,0.735
9117,sok pomarańczowy;pomidory;chleb,0.015,ziemniaki,0.217,0.003,0.172,0.796
9118,ziemniaki;pomidory;chleb,0.021,sok pomarańczowy,0.176,0.003,0.123,0.703
9119,jabłka;ryż,0.032,chleb;jogurt naturalny,0.157,0.004,0.134,0.855
9120,jabłka;ryż;chleb,0.013,jogurt naturalny,0.427,0.004,0.321,0.751
9121,jabłka;ryż;jogurt naturalny,0.009,chleb,0.637,0.004,0.459,0.722
9122,jabłka;chleb;jogurt naturalny,0.032,ryż,0.170,0.004,0.135,0.795
9123,ryż;chleb;jogurt naturalny,0.021,jabłka,0.253,0.004,0.210,0.828
9124,jabłka;winogrona;mleko,0.015,makaron pełnoziarnisty,0.168,0.002,0.150,0.890
9125,jabłka;winogrona;makaron pełnoziarnisty,0.005,mleko,0.636,0.002,0.474,0.744
9126,winogrona;mleko;makaron pełnoziarnisty,0.010,jabłka,0.253,0.002,0.237,0.934
9127,pomidory;ser żółty;chleb,0.025,makaron pełnoziarnisty,0.168,0.003,0.133,0.787
9128,pomidory;chleb;makaron pełnoziarnisty,0.014,ser żółty,0.331,0.003,0.232,0.702
9129,jabłka;winogrona;pomidory,0.008,gruszki,0.223,0.003,0.303,1.359
9130,jabłka;winogrona;gruszki,0.009,pomidory,0.296,0.003,0.270,0.912
9131,jabłka;pomidory;gruszki,0.010,winogrona,0.209,0.003,0.250,1.196
9132,winogrona;pomidory;gruszki,0.008,jabłka,0.253,0.003,0.312,1.233
9133,jabłka;mąka,0.021,chleb;jogurt naturalny,0.157,0.003,0.120,0.770
9134,chleb;jogurt naturalny;mąka,0.014,jabłka,0.253,0.003,0.185,0.731
9135,cebula;gruszki,0.037,ser żółty;mleko,0.131,0.004,0.103,0.792
9136,cebula;ser żółty;mleko,0.024,gruszki,0.223,0.004,0.161,0.723
9137,cebula;mleko;gruszki,0.014,ser żółty,0.331,0.004,0.268,0.810
9138,ser żółty;mleko;gruszki,0.022,cebula,0.220,0.004,0.176,0.802
9139,ziemniaki;czekolada gorzka,0.012,ser żółty;chleb,0.130,0.002,0.170,1.310
9140,ser żółty;czekolada gorzka,0.018,ziemniaki;chleb,0.087,0.002,0.116,1.336
9141,ziemniaki;ser żółty;czekolada gorzka,0.003,chleb,0.637,0.002,0.800,1.257
9142,ziemniaki;chleb;czekolada gorzka,0.005,ser żółty,0.331,0.002,0.381,1.151
9143,ser żółty;chleb;czekolada gorzka,0.008,ziemniaki,0.217,0.002,0.242,1.119
9144,cebula;chleb;jajka,0.015,papryka czerwona,0.181,0.002,0.131,0.724
9145,cebula;chleb;papryka czerwona,0.013,jajka,0.207,0.002,0.151,0.728
9146,cebula;chleb;banany,0.013,winogrona,0.209,0.002,0.154,0.736
9147,pomidory;jajka,0.044,banany;mleko,0.103,0.005,0.116,1.131
9148,jajka;banany,0.042,pomidory;mleko,0.120,0.005,0.120,1.008
9149,pomidory;jajka;mleko,0.019,banany,0.258,0.005,0.263,1.022
9150,pomidory;jajka;banany,0.010,mleko,0.636,0.005,0.513,0.806
9151,pomidory;mleko;banany,0.023,jajka,0.207,0.005,0.222,1.072
9152,jajka;mleko;banany,0.018,pomidory,0.296,0.005,0.286,0.964
9153,jabłka;olej rzepakowy,0.021,ser żółty;mleko,0.131,0.003,0.119,0.911
9154,jabłka;olej rzepakowy;mleko,0.009,ser żółty,0.331,0.003,0.286,0.863
9155,olej rzepakowy;ser żółty;mleko,0.012,jabłka,0.253,0.003,0.204,0.805
9156,płatki owsiane;chleb;marchew,0.011,gruszki,0.223,0.002,0.178,0.797
9157,płatki owsiane;chleb;gruszki,0.012,marchew,0.216,0.002,0.163,0.755
9158,chleb;marchew;gruszki,0.014,płatki owsiane,0.175,0.002,0.140,0.800
9159,jabłka;ryż,0.032,ser żółty;chleb,0.130,0.004,0.118,0.909
9160,jabłka;ryż;ser żółty,0.007,chleb,0.637,0.004,0.517,0.812
9161,jabłka;ryż;chleb,0.013,ser żółty,0.331,0.004,0.283,0.855
9162,jabłka;ser żółty;chleb,0.027,ryż,0.170,0.004,0.143,0.842
9163,ryż;ser żółty;chleb,0.019,jabłka,0.253,0.004,0.197,0.779
9164,płatki owsiane;pomidory;chleb,0.014,banany,0.258,0.003,0.218,0.847
9165,pomidory;chleb;banany,0.022,płatki owsiane,0.175,0.003,0.140,0.796
9166,sok pomarańczowy;chleb;jajka,0.010,banany,0.258,0.002,0.205,0.796
9167,sok pomarańczowy;chleb;banany,0.012,jajka,0.207,0.002,0.163,0.788
9168,chleb;jajka;banany,0.016,sok pomarańczowy,0.176,0.002,0.127,0.723
9169,pomidory;marchew;banany,0.007,mleko,0.636,0.003,0.448,0.704
9170,marchew;mleko;banany,0.013,pomidory,0.296,0.003,0.250,0.844
9171,ryż;ser żółty,0.045,jogurt naturalny;mleko,0.167,0.006,0.131,0.783
9172,ryż;jogurt naturalny,0.052,ser żółty;mleko,0.131,0.006,0.112,0.854
9173,ryż;ser żółty;mleko,0.018,jogurt naturalny,0.427,0.006,0.329,0.769
9174,ryż;jogurt naturalny;mleko,0.024,ser żółty,0.331,0.006,0.240,0.724
9175,ser żółty;jogurt naturalny;mleko,0.041,ryż,0.170,0.006,0.144,0.847
9176,herbata;olej rzepakowy,0.014,jogurt naturalny;mleko,0.167,0.002,0.145,0.871
9177,herbata;olej rzepakowy;jogurt naturalny,0.004,mleko,0.636,0.002,0.500,0.786
9178,herbata;olej rzepakowy;mleko,0.006,jogurt naturalny,0.427,0.002,0.320,0.749
9179,olej rzepakowy;jogurt naturalny;mleko,0.018,herbata,0.136,0.002,0.116,0.852
9180,płatki owsiane;herbata,0.018,jabłka;chleb,0.099,0.002,0.111,1.123
9181,jabłka;płatki owsiane;herbata,0.004,chleb,0.637,0.002,0.471,0.739
9182,jabłka;płatki owsiane;chleb,0.018,herbata,0.136,0.002,0.116,0.852
9183,jabłka;herbata;chleb,0.010,płatki owsiane,0.175,0.002,0.211,1.201
9184,płatki owsiane;herbata;chleb,0.010,jabłka,0.253,0.002,0.205,0.809
9185,pomidory;cukier,0.020,chleb;mleko,0.215,0.003,0.152,0.705
9186,ser żółty;ciasteczka owsiane,0.020,jogurt naturalny;mleko,0.167,0.003,0.156,0.933
9187,ciasteczka owsiane;jogurt naturalny,0.028,ser żółty;mleko,0.131,0.003,0.110,0.842
9188,ser żółty;ciasteczka owsiane;jogurt naturalny,0.005,mleko,0.636,0.003,0.571,0.898
9189,ser żółty;ciasteczka owsiane;mleko,0.008,jogurt naturalny,0.427,0.003,0.400,0.937
9190,ciasteczka owsiane;jogurt naturalny;mleko,0.012,ser żółty,0.331,0.003,0.255,0.772
9191,pomidory;cukier,0.020,ser żółty;chleb,0.130,0.002,0.101,0.779
9192,pomidory;chleb;cukier,0.008,ser żółty,0.331,0.002,0.242,0.733
9193,ser żółty;chleb;cukier,0.009,pomidory,0.296,0.002,0.216,0.730
9194,jabłka;jajka;jogurt naturalny,0.016,marchew,0.216,0.003,0.175,0.808
9195,jabłka;jajka;marchew,0.009,jogurt naturalny,0.427,0.003,0.324,0.758
9196,jabłka;jogurt naturalny;marchew,0.012,jajka,0.207,0.003,0.229,1.105
9197,jajka;jogurt naturalny;marchew,0.012,jabłka,0.253,0.003,0.234,0.923
9198,cytryny;ziemniaki,0.016,chleb;jajka,0.089,0.002,0.145,1.625
9199,cytryny;jajka,0.013,ziemniaki;chleb,0.087,0.002,0.180,2.074
9200,cytryny;ziemniaki;chleb,0.007,jajka,0.207,0.002,0.346,1.670
9201,cytryny;ziemniaki;jajka,0.003,chleb,0.637,0.002,0.818,1.285
9202,cytryny;chleb;jajka,0.006,ziemniaki,0.217,0.002,0.360,1.661
9203,ziemniaki;chleb;jajka,0.015,cytryny,0.084,0.002,0.155,1.853
9204,jabłka;sok pomarańczowy;ryż,0.006,jogurt naturalny,0.427,0.002,0.409,0.958
9205,jabłka;sok pomarańczowy;jogurt naturalny,0.010,ryż,0.170,0.002,0.220,1.293
9206,jabłka;ryż;jogurt naturalny,0.009,sok pomarańczowy,0.176,0.002,0.243,1.385
9207,sok pomarańczowy;ryż;jogurt naturalny,0.007,jabłka,0.253,0.002,0.333,1.315
9208,jajka;ciasteczka owsiane,0.012,chleb;mleko,0.215,0.002,0.163,0.758
9209,chleb;ciasteczka owsiane;mleko,0.012,jajka,0.207,0.002,0.163,0.788
9210,cebula;banany,0.035,ser żółty;mleko,0.131,0.004,0.110,0.844
9211,cebula;mleko;banany,0.014,ser żółty,0.331,0.004,0.268,0.810
9212,ser żółty;mleko;banany,0.025,cebula,0.220,0.004,0.155,0.703
9213,jabłka;cebula;ogórki,0.009,ser żółty,0.331,0.002,0.250,0.756
9214,cebula;ogórki;ser żółty,0.010,jabłka,0.253,0.002,0.231,0.910
9215,kasza jaglana;makaron pełnoziarnisty,0.017,chleb;jogurt naturalny,0.157,0.002,0.134,0.858
9216,kasza jaglana;chleb;jogurt naturalny,0.018,makaron pełnoziarnisty,0.168,0.002,0.130,0.774
9217,kasza jaglana;chleb;makaron pełnoziarnisty,0.008,jogurt naturalny,0.427,0.002,0.300,0.702
9218,chleb;jogurt naturalny;makaron pełnoziarnisty,0.021,kasza jaglana,0.134,0.002,0.107,0.801
9219,jabłka;olej rzepakowy,0.021,chleb;jogurt naturalny,0.157,0.003,0.143,0.912
9220,jabłka;olej rzepakowy;chleb,0.010,jogurt naturalny,0.427,0.003,0.316,0.739
9221,jabłka;olej rzepakowy;jogurt naturalny,0.006,chleb,0.637,0.003,0.522,0.820
9222,olej rzepakowy;chleb;jogurt naturalny,0.014,jabłka,0.253,0.003,0.214,0.845
9223,ser żółty;jajka,0.047,jogurt naturalny;mleko,0.167,0.006,0.130,0.777
9224,ser żółty;jajka;mleko,0.018,jogurt naturalny,0.427,0.006,0.338,0.792
9225,ser żółty;jogurt naturalny;mleko,0.041,jajka,0.207,0.006,0.150,0.724
9226,jabłka;olej rzepakowy,0.021,cebula;chleb,0.087,0.002,0.107,1.235
9227,cebula;olej rzepakowy,0.022,jabłka;chleb,0.099,0.002,0.106,1.070
9228,jabłka;cebula;olej rzepakowy,0.004,chleb,0.637,0.002,0.529,0.832
9229,jabłka;cebula;chleb,0.018,olej rzepakowy,0.122,0.002,0.129,1.053
9230,jabłka;olej rzepakowy;chleb,0.010,cebula,0.220,0.002,0.237,1.077
9231,cebula;olej rzepakowy;chleb,0.010,jabłka,0.253,0.002,0.225,0.888
9232,herbata;ziemniaki;pomidory,0.005,jogurt naturalny,0.427,0.002,0.400,0.937
9233,herbata;ziemniaki;jogurt naturalny,0.010,pomidory,0.296,0.002,0.211,0.710
9234,herbata;pomidory;jogurt naturalny,0.009,ziemniaki,0.217,0.002,0.216,0.998
9235,ziemniaki;pomidory;jogurt naturalny,0.016,herbata,0.136,0.002,0.127,0.934
9236,masło;pomidory;chleb,0.009,jajka,0.207,0.002,0.235,1.135
9237,masło;pomidory;jajka,0.004,chleb,0.637,0.002,0.533,0.838
9238,masło;chleb;jajka,0.009,pomidory,0.296,0.002,0.229,0.771
9239,pomidory;chleb;jajka,0.019,masło,0.131,0.002,0.107,0.813
9240,ogórki;olej rzepakowy,0.024,pomidory;mleko,0.120,0.003,0.125,1.046
9241,olej rzepakowy;pomidory,0.030,ogórki;mleko,0.121,0.003,0.101,0.837
9242,ogórki;olej rzepakowy;mleko,0.014,pomidory,0.296,0.003,0.214,0.723
9243,ogórki;pomidory;mleko,0.028,olej rzepakowy,0.122,0.003,0.109,0.894
9244,olej rzepakowy;pomidory;mleko,0.011,ogórki,0.294,0.003,0.267,0.908
9245,ryż;ziemniaki;mleko,0.014,gruszki,0.223,0.002,0.161,0.721
9246,ryż;ziemniaki;gruszki,0.005,mleko,0.636,0.002,0.500,0.786
9247,ryż;mleko;gruszki,0.012,ziemniaki,0.217,0.002,0.196,0.903
9248,ziemniaki;mleko;gruszki,0.015,ryż,0.170,0.002,0.148,0.869
9249,cukierki;gruszki,0.014,chleb;mleko,0.215,0.003,0.241,1.118
9250,cukierki;chleb;mleko,0.015,gruszki,0.223,0.003,0.220,0.988
9251,cukierki;chleb;gruszki,0.006,mleko,0.636,0.003,0.520,0.817
9252,cukierki;mleko;gruszki,0.006,chleb,0.637,0.003,0.542,0.851
9253,ziemniaki;marchew,0.040,ser żółty;mleko,0.131,0.004,0.101,0.770
9254,ziemniaki;ser żółty;mleko,0.024,marchew,0.216,0.004,0.167,0.771
9255,ser żółty;marchew;mleko,0.022,ziemniaki,0.217,0.004,0.186,0.859
9256,kasza jaglana;makaron pełnoziarnisty,0.017,ogórki;chleb,0.114,0.002,0.119,1.050
9257,kasza jaglana;ogórki;chleb,0.014,makaron pełnoziarnisty,0.168,0.002,0.148,0.879
9258,kasza jaglana;chleb;makaron pełnoziarnisty,0.008,ogórki,0.294,0.002,0.267,0.908
9259,ogórki;chleb;makaron pełnoziarnisty,0.018,kasza jaglana,0.134,0.002,0.116,0.867
9260,cebula;pomidory;gruszki,0.008,makaron pełnoziarnisty,0.168,0.002,0.258,1.532
9261,cebula;pomidory;makaron pełnoziarnisty,0.006,gruszki,0.223,0.002,0.333,1.495
9262,cebula;gruszki;makaron pełnoziarnisty,0.006,pomidory,0.296,0.002,0.364,1.227
9263,pomidory;gruszki;makaron pełnoziarnisty,0.007,cebula,0.220,0.002,0.276,1.254
9264,sok pomarańczowy;ryż;chleb,0.011,banany,0.258,0.002,0.190,0.740
9265,sok pomarańczowy;chleb;banany,0.012,ryż,0.170,0.002,0.163,0.962
9266,ryż;chleb;banany,0.014,sok pomarańczowy,0.176,0.002,0.145,0.828
9267,ser żółty;jogurt naturalny;banany,0.016,ziemniaki,0.217,0.003,0.175,0.806
9268,masło;gruszki,0.024,chleb;jogurt naturalny,0.157,0.004,0.172,1.099
9269,masło;chleb;jogurt naturalny,0.017,gruszki,0.223,0.004,0.235,1.055
9270,masło;chleb;gruszki,0.009,jogurt naturalny,0.427,0.004,0.457,1.070
9271,masło;jogurt naturalny;gruszki,0.007,chleb,0.637,0.004,0.552,0.867
9272,chleb;jogurt naturalny;gruszki,0.027,masło,0.131,0.004,0.148,1.129
9273,winogrona;papryka czerwona,0.030,pomidory;mleko,0.120,0.004,0.118,0.984
9274,winogrona;pomidory;mleko,0.019,papryka czerwona,0.181,0.004,0.192,1.059
9275,winogrona;mleko;papryka czerwona,0.011,pomidory,0.296,0.004,0.311,1.050
9276,pomidory;mleko;papryka czerwona,0.015,winogrona,0.209,0.004,0.241,1.154
9277,winogrona;kawa,0.017,ser żółty;mleko,0.131,0.002,0.118,0.900
9278,winogrona;kawa;mleko,0.006,ser żółty,0.331,0.002,0.348,1.051
9279,kawa;ser żółty;mleko,0.012,winogrona,0.209,0.002,0.170,0.814
9280,herbata;jajka,0.023,banany;mleko,0.103,0.003,0.141,1.375
9281,herbata;banany,0.026,jajka;mleko,0.083,0.003,0.125,1.506
9282,herbata;jajka;mleko,0.012,banany,0.258,0.003,0.271,1.052
9283,herbata;jajka;banany,0.007,mleko,0.636,0.003,0.500,0.786
9284,herbata;mleko;banany,0.011,jajka,0.207,0.003,0.289,1.394
9285,jajka;mleko;banany,0.018,herbata,0.136,0.003,0.186,1.365
9286,jabłka;winogrona,0.037,ser żółty;mleko,0.131,0.004,0.103,0.786
9287,jabłka;winogrona;mleko,0.015,ser żółty,0.331,0.004,0.250,0.756
9288,jabłka;olej rzepakowy,0.021,ziemniaki;mleko,0.093,0.003,0.143,1.538
9289,olej rzepakowy;ziemniaki,0.024,jabłka;mleko,0.102,0.003,0.129,1.265
9290,jabłka;olej rzepakowy;ziemniaki,0.005,mleko,0.636,0.003,0.632,0.992
9291,jabłka;olej rzepakowy;mleko,0.009,ziemniaki,0.217,0.003,0.343,1.582
9292,jabłka;ziemniaki;mleko,0.019,olej rzepakowy,0.122,0.003,0.162,1.329
9293,olej rzepakowy;ziemniaki;mleko,0.011,jabłka,0.253,0.003,0.286,1.127
9294,ogórki;olej rzepakowy;chleb,0.007,pomidory,0.296,0.002,0.310,1.047
9295,ogórki;pomidory;chleb,0.022,olej rzepakowy,0.122,0.002,0.105,0.857
9296,płatki owsiane;ogórki;mleko,0.016,papryka czerwona,0.181,0.003,0.177,0.979
9297,płatki owsiane;mleko;papryka czerwona,0.008,ogórki,0.294,0.003,0.344,1.171
9298,ogórki;mleko;papryka czerwona,0.018,płatki owsiane,0.175,0.003,0.157,0.896
9299,kasza jaglana;sok pomarańczowy,0.019,ser żółty;mleko,0.131,0.002,0.105,0.806
9300,kasza jaglana;sok pomarańczowy;ser żółty,0.004,mleko,0.636,0.002,0.471,0.739
9301,kasza jaglana;sok pomarańczowy;mleko,0.008,ser żółty,0.331,0.002,0.267,0.806
9302,kasza jaglana;ser żółty;mleko,0.014,sok pomarańczowy,0.176,0.002,0.148,0.844
9303,sok pomarańczowy;ser żółty;mleko,0.013,kasza jaglana,0.134,0.002,0.151,1.129
9304,ogórki;ziemniaki;chleb,0.016,papryka czerwona,0.181,0.003,0.169,0.934
9305,ziemniaki;chleb;papryka czerwona,0.011,ogórki,0.294,0.003,0.244,0.833
9306,kasza jaglana;ziemniaki,0.019,chleb;mleko,0.215,0.004,0.211,0.977
9307,kasza jaglana;ziemniaki;chleb,0.008,mleko,0.636,0.004,0.533,0.838
9308,kasza jaglana;chleb;mleko,0.022,ziemniaki,0.217,0.004,0.182,0.839
9309,ziemniaki;chleb;mleko,0.038,kasza jaglana,0.134,0.004,0.107,0.798
9310,płatki owsiane;cukier,0.013,jogurt naturalny;mleko,0.167,0.002,0.154,0.921
9311,płatki owsiane;cukier;jogurt naturalny,0.004,mleko,0.636,0.002,0.500,0.786
9312,płatki owsiane;cukier;mleko,0.006,jogurt naturalny,0.427,0.002,0.320,0.749
9313,płatki owsiane;jogurt naturalny;mleko,0.019,cukier,0.089,0.002,0.108,1.214
9314,cukier;jogurt naturalny;mleko,0.013,płatki owsiane,0.175,0.002,0.157,0.895
9315,ogórki;ryż;ziemniaki,0.005,papryka czerwona,0.181,0.002,0.400,2.208
9316,ogórki;ryż;papryka czerwona,0.006,ziemniaki,0.217,0.002,0.320,1.477
9317,ogórki;ziemniaki;papryka czerwona,0.007,ryż,0.170,0.002,0.276,1.625
9318,ryż;ziemniaki;papryka czerwona,0.006,ogórki,0.294,0.002,0.333,1.135
9319,płatki owsiane;ogórki;mleko,0.016,sok pomarańczowy,0.176,0.002,0.129,0.735
9320,sok pomarańczowy;ogórki;mleko,0.015,płatki owsiane,0.175,0.002,0.138,0.787
