id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
2331,ryż brązowy;jogurt naturalny;mleko,0.075,jajka,0.432,0.029,0.387,0.895
2332,ser żółty;jajka,0.176,banany;mleko,0.165,0.025,0.142,0.861
2333,ser żółty;mleko,0.194,jajka;banany,0.157,0.025,0.129,0.821
2334,ser żółty;banany,0.163,jajka;mleko,0.171,0.025,0.153,0.897
2335,jajka;mleko,0.171,ser żółty;banany,0.163,0.025,0.146,0.897
2336,jajka;banany,0.157,ser żółty;mleko,0.194,0.025,0.159,0.821
2337,banany;mleko,0.165,ser żółty;jajka,0.176,0.025,0.152,0.861
2338,ser żółty;jajka;mleko,0.070,banany,0.389,0.025,0.357,0.918
2339,ser żółty;jajka;banany,0.068,mleko,0.434,0.025,0.368,0.847
2340,ser żółty;mleko;banany,0.073,jajka,0.432,0.025,0.342,0.793
2341,jajka;mleko;banany,0.058,ser żółty,0.418,0.025,0.431,1.031
2342,ziemniaki;jabłka,0.160,ryż brązowy;chleb pełnoziarnisty,0.176,0.029,0.181,1.030
2343,ziemniaki;ryż brązowy,0.156,jabłka;chleb pełnoziarnisty,0.162,0.029,0.186,1.148
2344,ziemniaki;chleb pełnoziarnisty,0.164,jabłka;ryż brązowy,0.175,0.029,0.177,1.010
2345,jabłka;ryż brązowy,0.175,ziemniaki;chleb pełnoziarnisty,0.164,0.029,0.166,1.010
2346,jabłka;chleb pełnoziarnisty,0.162,ziemniaki;ryż brązowy,0.156,0.029,0.179,1.148
2347,ryż brązowy;chleb pełnoziarnisty,0.176,ziemniaki;jabłka,0.160,0.029,0.165,1.030
2348,ziemniaki;jabłka;ryż brązowy,0.062,chleb pełnoziarnisty,0.414,0.029,0.468,1.130
2349,ziemniaki;jabłka;chleb pełnoziarnisty,0.067,ryż brązowy,0.412,0.029,0.433,1.051
2350,ziemniaki;ryż brązowy;chleb pełnoziarnisty,0.068,jabłka,0.407,0.029,0.426,1.048
2351,jabłka;ryż brązowy;chleb pełnoziarnisty,0.079,ziemniaki,0.401,0.029,0.367,0.915
2352,jabłka;ser żółty,0.163,chleb pełnoziarnisty;banany,0.158,0.024,0.147,0.932
2353,ser żółty;chleb pełnoziarnisty,0.160,jabłka;banany,0.160,0.024,0.150,0.938
2354,ser żółty;banany,0.163,jabłka;chleb pełnoziarnisty,0.162,0.024,0.147,0.909
2355,jabłka;chleb pełnoziarnisty,0.162,ser żółty;banany,0.163,0.024,0.148,0.909
2356,jabłka;banany,0.160,ser żółty;chleb pełnoziarnisty,0.160,0.024,0.150,0.938
2357,chleb pełnoziarnisty;banany,0.158,jabłka;ser żółty,0.163,0.024,0.152,0.932
2358,jabłka;ser żółty;chleb pełnoziarnisty,0.059,banany,0.389,0.024,0.407,1.046
2359,jabłka;ser żółty;banany,0.067,chleb pełnoziarnisty,0.414,0.024,0.358,0.865
2360,ser żółty;chleb pełnoziarnisty;banany,0.061,jabłka,0.407,0.024,0.393,0.967
2361,jabłka;chleb pełnoziarnisty;banany,0.063,ser żółty,0.418,0.024,0.381,0.911
2362,ziemniaki;ser żółty,0.159,chleb pełnoziarnisty;ogórki,0.163,0.025,0.157,0.965
2363,ziemniaki;chleb pełnoziarnisty,0.164,ser żółty;ogórki,0.172,0.025,0.152,0.886
2364,ziemniaki;ogórki,0.153,ser żółty;chleb pełnoziarnisty,0.160,0.025,0.163,1.021
2365,ser żółty;chleb pełnoziarnisty,0.160,ziemniaki;ogórki,0.153,0.025,0.156,1.021
2366,ser żółty;ogórki,0.172,ziemniaki;chleb pełnoziarnisty,0.164,0.025,0.145,0.886
2367,chleb pełnoziarnisty;ogórki,0.163,ziemniaki;ser żółty,0.159,0.025,0.153,0.965
2368,ziemniaki;ser żółty;chleb pełnoziarnisty,0.059,ogórki,0.396,0.025,0.424,1.070
2369,ziemniaki;ser żółty;ogórki,0.067,chleb pełnoziarnisty,0.414,0.025,0.373,0.901
2370,ziemniaki;chleb pełnoziarnisty;ogórki,0.060,ser żółty,0.418,0.025,0.417,0.997
2371,ser żółty;chleb pełnoziarnisty;ogórki,0.069,ziemniaki,0.401,0.025,0.362,0.904
2372,ser żółty;jajka,0.176,ryż brązowy;jogurt naturalny,0.172,0.030,0.170,0.991
2373,ser żółty;ryż brązowy,0.171,jajka;jogurt naturalny,0.180,0.030,0.175,0.975
2374,ser żółty;jogurt naturalny,0.175,jajka;ryż brązowy,0.171,0.030,0.171,1.003
2375,jajka;ryż brązowy,0.171,ser żółty;jogurt naturalny,0.175,0.030,0.175,1.003
2376,jajka;jogurt naturalny,0.180,ser żółty;ryż brązowy,0.171,0.030,0.167,0.975
2377,ryż brązowy;jogurt naturalny,0.172,ser żółty;jajka,0.176,0.030,0.174,0.991
2378,ser żółty;jajka;ryż brązowy,0.076,jogurt naturalny,0.434,0.030,0.395,0.910
2379,ser żółty;jajka;jogurt naturalny,0.077,ryż brązowy,0.412,0.030,0.390,0.946
2380,ser żółty;ryż brązowy;jogurt naturalny,0.069,jajka,0.432,0.030,0.435,1.006
2381,jajka;ryż brązowy;jogurt naturalny,0.067,ser żółty,0.418,0.030,0.448,1.071
2382,ziemniaki;ser żółty,0.159,jabłka;ogórki,0.150,0.031,0.195,1.300
2383,ziemniaki;jabłka,0.160,ser żółty;ogórki,0.172,0.031,0.194,1.126
2384,ziemniaki;ogórki,0.153,jabłka;ser żółty,0.163,0.031,0.203,1.243
2385,jabłka;ser żółty,0.163,ziemniaki;ogórki,0.153,0.031,0.190,1.243
2386,ser żółty;ogórki,0.172,ziemniaki;jabłka,0.160,0.031,0.180,1.126
2387,jabłka;ogórki,0.150,ziemniaki;ser żółty,0.159,0.031,0.207,1.300
2388,ziemniaki;jabłka;ser żółty,0.065,ogórki,0.396,0.031,0.477,1.204
2389,ziemniaki;ser żółty;ogórki,0.067,jabłka,0.407,0.031,0.463,1.137
2390,ziemniaki;jabłka;ogórki,0.061,ser żółty,0.418,0.031,0.508,1.216
2391,jabłka;ser żółty;ogórki,0.067,ziemniaki,0.401,0.031,0.463,1.154
2392,ziemniaki;jajka,0.177,chleb pełnoziarnisty;mleko,0.177,0.036,0.203,1.149
2393,ziemniaki;chleb pełnoziarnisty,0.164,jajka;mleko,0.171,0.036,0.220,1.284
2394,ziemniaki;mleko,0.178,jajka;chleb pełnoziarnisty,0.180,0.036,0.202,1.124
2395,jajka;chleb pełnoziarnisty,0.180,ziemniaki;mleko,0.178,0.036,0.200,1.124
2396,jajka;mleko,0.171,ziemniaki;chleb pełnoziarnisty,0.164,0.036,0.211,1.284
2397,chleb pełnoziarnisty;mleko,0.177,ziemniaki;jajka,0.177,0.036,0.203,1.149
2398,ziemniaki;jajka;chleb pełnoziarnisty,0.074,mleko,0.434,0.036,0.486,1.121
2399,ziemniaki;jajka;mleko,0.084,chleb pełnoziarnisty,0.414,0.036,0.429,1.035
2400,ziemniaki;chleb pełnoziarnisty;mleko,0.073,jajka,0.432,0.036,0.493,1.142
2401,jajka;chleb pełnoziarnisty;mleko,0.071,ziemniaki,0.401,0.036,0.507,1.264
2402,ziemniaki;chleb pełnoziarnisty,0.164,banany;mleko,0.165,0.025,0.152,0.924
2403,ziemniaki;mleko,0.178,chleb pełnoziarnisty;banany,0.158,0.025,0.140,0.889
2404,ziemniaki;banany,0.146,chleb pełnoziarnisty;mleko,0.177,0.025,0.171,0.967
2405,chleb pełnoziarnisty;mleko,0.177,ziemniaki;banany,0.146,0.025,0.141,0.967
2406,chleb pełnoziarnisty;banany,0.158,ziemniaki;mleko,0.178,0.025,0.158,0.889
2407,banany;mleko,0.165,ziemniaki;chleb pełnoziarnisty,0.164,0.025,0.152,0.924
2408,ziemniaki;chleb pełnoziarnisty;mleko,0.073,banany,0.389,0.025,0.342,0.880
2409,ziemniaki;chleb pełnoziarnisty;banany,0.059,mleko,0.434,0.025,0.424,0.976
2410,ziemniaki;mleko;banany,0.061,chleb pełnoziarnisty,0.414,0.025,0.410,0.990
2411,chleb pełnoziarnisty;mleko;banany,0.070,ziemniaki,0.401,0.025,0.357,0.891
2412,jabłka;ser żółty,0.163,chleb pełnoziarnisty;jogurt naturalny,0.169,0.026,0.160,0.944
2413,ser żółty;chleb pełnoziarnisty,0.160,jabłka;jogurt naturalny,0.177,0.026,0.162,0.918
2414,ser żółty;jogurt naturalny,0.175,jabłka;chleb pełnoziarnisty,0.162,0.026,0.149,0.917
2415,jabłka;chleb pełnoziarnisty,0.162,ser żółty;jogurt naturalny,0.175,0.026,0.160,0.917
2416,jabłka;jogurt naturalny,0.177,ser żółty;chleb pełnoziarnisty,0.160,0.026,0.147,0.918
2417,chleb pełnoziarnisty;jogurt naturalny,0.169,jabłka;ser żółty,0.163,0.026,0.154,0.944
2418,jabłka;ser żółty;chleb pełnoziarnisty,0.059,jogurt naturalny,0.434,0.026,0.441,1.015
2419,jabłka;ser żółty;jogurt naturalny,0.070,chleb pełnoziarnisty,0.414,0.026,0.371,0.897
2420,ser żółty;chleb pełnoziarnisty;jogurt naturalny,0.061,jabłka,0.407,0.026,0.426,1.047
2421,jabłka;chleb pełnoziarnisty;jogurt naturalny,0.074,ser żółty,0.418,0.026,0.351,0.841
2422,jabłka;ryż brązowy,0.175,chleb pełnoziarnisty;jogurt naturalny,0.169,0.032,0.183,1.082
2423,jabłka;chleb pełnoziarnisty,0.162,ryż brązowy;jogurt naturalny,0.172,0.032,0.198,1.148
2424,jabłka;jogurt naturalny,0.177,ryż brązowy;chleb pełnoziarnisty,0.176,0.032,0.181,1.027
2425,ryż brązowy;chleb pełnoziarnisty,0.176,jabłka;jogurt naturalny,0.177,0.032,0.182,1.027
2426,ryż brązowy;jogurt naturalny,0.172,jabłka;chleb pełnoziarnisty,0.162,0.032,0.186,1.148
2427,chleb pełnoziarnisty;jogurt naturalny,0.169,jabłka;ryż brązowy,0.175,0.032,0.189,1.082
2428,jabłka;ryż brązowy;chleb pełnoziarnisty,0.079,jogurt naturalny,0.434,0.032,0.405,0.933
2429,jabłka;ryż brązowy;jogurt naturalny,0.069,chleb pełnoziarnisty,0.414,0.032,0.464,1.120
2430,jabłka;chleb pełnoziarnisty;jogurt naturalny,0.074,ryż brązowy,0.412,0.032,0.432,1.050
2431,ryż brązowy;chleb pełnoziarnisty;jogurt naturalny,0.071,jabłka,0.407,0.032,0.451,1.107
2432,jabłka;ser żółty,0.163,ryż brązowy;jogurt naturalny,0.172,0.029,0.178,1.034
2433,ser żółty;ryż brązowy,0.171,jabłka;jogurt naturalny,0.177,0.029,0.170,0.958
2434,ser żółty;jogurt naturalny,0.175,jabłka;ryż brązowy,0.175,0.029,0.166,0.947
2435,jabłka;ryż brązowy,0.175,ser żółty;jogurt naturalny,0.175,0.029,0.166,0.947
2436,jabłka;jogurt naturalny,0.177,ser żółty;ryż brązowy,0.171,0.029,0.164,0.958
2437,ryż brązowy;jogurt naturalny,0.172,jabłka;ser żółty,0.163,0.029,0.169,1.034
2438,jabłka;ser żółty;ryż brązowy,0.068,jogurt naturalny,0.434,0.029,0.426,0.983
2439,jabłka;ser żółty;jogurt naturalny,0.070,ryż brązowy,0.412,0.029,0.414,1.006
2440,ser żółty;ryż brązowy;jogurt naturalny,0.069,jabłka,0.407,0.029,0.420,1.033
2441,jabłka;ryż brązowy;jogurt naturalny,0.069,ser żółty,0.418,0.029,0.420,1.005
2442,ser żółty;ryż brązowy,0.171,chleb pełnoziarnisty;mleko,0.177,0.030,0.175,0.991
2443,ser żółty;chleb pełnoziarnisty,0.160,ryż brązowy;mleko,0.181,0.030,0.188,1.036
2444,ser żółty;mleko,0.194,ryż brązowy;chleb pełnoziarnisty,0.176,0.030,0.155,0.879
2445,ryż brązowy;chleb pełnoziarnisty,0.176,ser żółty;mleko,0.194,0.030,0.170,0.879
2446,ryż brązowy;mleko,0.181,ser żółty;chleb pełnoziarnisty,0.160,0.030,0.166,1.036
2447,chleb pełnoziarnisty;mleko,0.177,ser żółty;ryż brązowy,0.171,0.030,0.169,0.991
2448,ser żółty;ryż brązowy;chleb pełnoziarnisty,0.071,mleko,0.434,0.030,0.423,0.974
2449,ser żółty;ryż brązowy;mleko,0.076,chleb pełnoziarnisty,0.414,0.030,0.395,0.953
2450,ser żółty;chleb pełnoziarnisty;mleko,0.073,ryż brązowy,0.412,0.030,0.411,0.997
2451,ryż brązowy;chleb pełnoziarnisty;mleko,0.078,ser żółty,0.418,0.030,0.385,0.920
2452,ser żółty;jajka,0.176,chleb pełnoziarnisty;ogórki,0.163,0.026,0.148,0.906
2453,ser żółty;chleb pełnoziarnisty,0.160,jajka;ogórki,0.155,0.026,0.162,1.048
2454,ser żółty;ogórki,0.172,jajka;chleb pełnoziarnisty,0.180,0.026,0.151,0.840
2455,jajka;chleb pełnoziarnisty,0.180,ser żółty;ogórki,0.172,0.026,0.144,0.840
2456,jajka;ogórki,0.155,ser żółty;chleb pełnoziarnisty,0.160,0.026,0.168,1.048
2457,chleb pełnoziarnisty;ogórki,0.163,ser żółty;jajka,0.176,0.026,0.160,0.906
2458,ser żółty;jajka;chleb pełnoziarnisty,0.072,ogórki,0.396,0.026,0.361,0.912
2459,ser żółty;jajka;ogórki,0.064,chleb pełnoziarnisty,0.414,0.026,0.406,0.981
2460,ser żółty;chleb pełnoziarnisty;ogórki,0.069,jajka,0.432,0.026,0.377,0.872
2461,jajka;chleb pełnoziarnisty;ogórki,0.066,ser żółty,0.418,0.026,0.394,0.942
2462,ziemniaki;jabłka,0.160,ogórki;mleko,0.162,0.026,0.162,1.003
2463,ziemniaki;ogórki,0.153,jabłka;mleko,0.170,0.026,0.170,1.000
2464,ziemniaki;mleko,0.178,jabłka;ogórki,0.150,0.026,0.146,0.974
2465,jabłka;ogórki,0.150,ziemniaki;mleko,0.178,0.026,0.173,0.974
2466,jabłka;mleko,0.170,ziemniaki;ogórki,0.153,0.026,0.153,1.000
2467,ogórki;mleko,0.162,ziemniaki;jabłka,0.160,0.026,0.160,1.003
2468,ziemniaki;jabłka;ogórki,0.061,mleko,0.434,0.026,0.426,0.982
2469,ziemniaki;jabłka;mleko,0.077,ogórki,0.396,0.026,0.338,0.853
2470,ziemniaki;ogórki;mleko,0.060,jabłka,0.407,0.026,0.433,1.065
2471,jabłka;ogórki;mleko,0.057,ziemniaki,0.401,0.026,0.456,1.138
2472,ziemniaki;ryż brązowy,0.156,chleb pełnoziarnisty;ogórki,0.163,0.035,0.224,1.376
2473,ziemniaki;chleb pełnoziarnisty,0.164,ryż brązowy;ogórki,0.169,0.035,0.213,1.263
2474,ziemniaki;ogórki,0.153,ryż brązowy;chleb pełnoziarnisty,0.176,0.035,0.229,1.300
2475,ryż brązowy;chleb pełnoziarnisty,0.176,ziemniaki;ogórki,0.153,0.035,0.199,1.300
2476,ryż brązowy;ogórki,0.169,ziemniaki;chleb pełnoziarnisty,0.164,0.035,0.207,1.263
2477,chleb pełnoziarnisty;ogórki,0.163,ziemniaki;ryż brązowy,0.156,0.035,0.215,1.376
2478,ziemniaki;ryż brązowy;chleb pełnoziarnisty,0.068,ogórki,0.396,0.035,0.515,1.300
2479,ziemniaki;ryż brązowy;ogórki,0.074,chleb pełnoziarnisty,0.414,0.035,0.473,1.142
2480,ziemniaki;chleb pełnoziarnisty;ogórki,0.060,ryż brązowy,0.412,0.035,0.583,1.416
2481,ryż brązowy;chleb pełnoziarnisty;ogórki,0.073,ziemniaki,0.401,0.035,0.479,1.196
2482,jabłka;chleb pełnoziarnisty,0.162,jogurt naturalny;ogórki,0.162,0.023,0.142,0.876
2483,jabłka;ogórki,0.150,chleb pełnoziarnisty;jogurt naturalny,0.169,0.023,0.153,0.907
2484,jabłka;jogurt naturalny,0.177,chleb pełnoziarnisty;ogórki,0.163,0.023,0.130,0.797
2485,chleb pełnoziarnisty;ogórki,0.163,jabłka;jogurt naturalny,0.177,0.023,0.141,0.797
2486,chleb pełnoziarnisty;jogurt naturalny,0.169,jabłka;ogórki,0.150,0.023,0.136,0.907
2487,jogurt naturalny;ogórki,0.162,jabłka;chleb pełnoziarnisty,0.162,0.023,0.142,0.876
2488,jabłka;chleb pełnoziarnisty;ogórki,0.053,jogurt naturalny,0.434,0.023,0.434,1.000
2489,jabłka;chleb pełnoziarnisty;jogurt naturalny,0.074,ogórki,0.396,0.023,0.311,0.785
2490,jabłka;jogurt naturalny;ogórki,0.059,chleb pełnoziarnisty,0.414,0.023,0.390,0.942
2491,chleb pełnoziarnisty;jogurt naturalny;ogórki,0.065,jabłka,0.407,0.023,0.354,0.869
2492,ryż brązowy;chleb pełnoziarnisty,0.176,banany;mleko,0.165,0.023,0.131,0.792
2493,ryż brązowy;mleko,0.181,chleb pełnoziarnisty;banany,0.158,0.023,0.127,0.804
2494,ryż brązowy;banany,0.149,chleb pełnoziarnisty;mleko,0.177,0.023,0.154,0.872
2495,chleb pełnoziarnisty;mleko,0.177,ryż brązowy;banany,0.149,0.023,0.130,0.872
2496,chleb pełnoziarnisty;banany,0.158,ryż brązowy;mleko,0.181,0.023,0.146,0.804
2497,banany;mleko,0.165,ryż brązowy;chleb pełnoziarnisty,0.176,0.023,0.139,0.792
2498,ryż brązowy;chleb pełnoziarnisty;mleko,0.078,banany,0.389,0.023,0.295,0.758
2499,ryż brązowy;chleb pełnoziarnisty;banany,0.061,mleko,0.434,0.023,0.377,0.869
2500,ryż brązowy;mleko;banany,0.063,chleb pełnoziarnisty,0.414,0.023,0.365,0.882
2501,chleb pełnoziarnisty;mleko;banany,0.070,ryż brązowy,0.412,0.023,0.329,0.798
2502,jabłka;ryż brązowy,0.175,chleb pełnoziarnisty;banany,0.158,0.027,0.154,0.976
2503,jabłka;chleb pełnoziarnisty,0.162,ryż brązowy;banany,0.149,0.027,0.167,1.119
2504,jabłka;banany,0.160,ryż brązowy;chleb pełnoziarnisty,0.176,0.027,0.169,0.959
2505,ryż brązowy;chleb pełnoziarnisty,0.176,jabłka;banany,0.160,0.027,0.153,0.959
2506,ryż brązowy;banany,0.149,jabłka;chleb pełnoziarnisty,0.162,0.027,0.181,1.119
2507,chleb pełnoziarnisty;banany,0.158,jabłka;ryż brązowy,0.175,0.027,0.171,0.976
2508,jabłka;ryż brązowy;chleb pełnoziarnisty,0.079,banany,0.389,0.027,0.342,0.879
2509,jabłka;ryż brązowy;banany,0.062,chleb pełnoziarnisty,0.414,0.027,0.435,1.052
2510,jabłka;chleb pełnoziarnisty;banany,0.063,ryż brązowy,0.412,0.027,0.429,1.040
2511,ryż brązowy;chleb pełnoziarnisty;banany,0.061,jabłka,0.407,0.027,0.443,1.088
2512,jabłka;ryż brązowy,0.175,ogórki;banany,0.156,0.027,0.154,0.989
2513,jabłka;ogórki,0.150,ryż brązowy;banany,0.149,0.027,0.180,1.208
2514,jabłka;banany,0.160,ryż brązowy;ogórki,0.169,0.027,0.169,0.999
2515,ryż brązowy;ogórki,0.169,jabłka;banany,0.160,0.027,0.160,0.999
2516,ryż brązowy;banany,0.149,jabłka;ogórki,0.150,0.027,0.181,1.208
2517,ogórki;banany,0.156,jabłka;ryż brązowy,0.175,0.027,0.173,0.989
2518,jabłka;ryż brązowy;ogórki,0.060,banany,0.389,0.027,0.450,1.157
2519,jabłka;ryż brązowy;banany,0.062,ogórki,0.396,0.027,0.435,1.100
2520,jabłka;ogórki;banany,0.065,ryż brązowy,0.412,0.027,0.415,1.008
2521,ryż brązowy;ogórki;banany,0.068,jabłka,0.407,0.027,0.397,0.976
2522,jabłka;chleb pełnoziarnisty,0.162,ogórki;banany,0.156,0.022,0.136,0.871
2523,jabłka;ogórki,0.150,chleb pełnoziarnisty;banany,0.158,0.022,0.147,0.928
2524,jabłka;banany,0.160,chleb pełnoziarnisty;ogórki,0.163,0.022,0.137,0.844
2525,chleb pełnoziarnisty;ogórki,0.163,jabłka;banany,0.160,0.022,0.135,0.844
2526,chleb pełnoziarnisty;banany,0.158,jabłka;ogórki,0.150,0.022,0.139,0.928
2527,ogórki;banany,0.156,jabłka;chleb pełnoziarnisty,0.162,0.022,0.141,0.871
2528,jabłka;chleb pełnoziarnisty;ogórki,0.053,banany,0.389,0.022,0.415,1.067
2529,jabłka;chleb pełnoziarnisty;banany,0.063,ogórki,0.396,0.022,0.349,0.882
2530,jabłka;ogórki;banany,0.065,chleb pełnoziarnisty,0.414,0.022,0.338,0.818
2531,chleb pełnoziarnisty;ogórki;banany,0.059,jabłka,0.407,0.022,0.373,0.916
2532,jabłka;ser żółty,0.163,banany;mleko,0.165,0.030,0.184,1.115
2533,ser żółty;mleko,0.194,jabłka;banany,0.160,0.030,0.155,0.966
2534,ser żółty;banany,0.163,jabłka;mleko,0.170,0.030,0.184,1.083
2535,jabłka;mleko,0.170,ser żółty;banany,0.163,0.030,0.176,1.083
2536,jabłka;banany,0.160,ser żółty;mleko,0.194,0.030,0.188,0.966
2537,banany;mleko,0.165,jabłka;ser żółty,0.163,0.030,0.182,1.115
2538,jabłka;ser żółty;mleko,0.078,banany,0.389,0.030,0.385,0.989
2539,jabłka;ser żółty;banany,0.067,mleko,0.434,0.030,0.448,1.032
2540,ser żółty;mleko;banany,0.073,jabłka,0.407,0.030,0.411,1.010
2541,jabłka;mleko;banany,0.065,ser żółty,0.418,0.030,0.462,1.104
2542,ziemniaki;ogórki,0.153,banany;mleko,0.165,0.027,0.176,1.070
2543,ziemniaki;mleko,0.178,ogórki;banany,0.156,0.027,0.152,0.972
2544,ziemniaki;banany,0.146,ogórki;mleko,0.162,0.027,0.185,1.142
2545,ogórki;mleko,0.162,ziemniaki;banany,0.146,0.027,0.167,1.142
2546,ogórki;banany,0.156,ziemniaki;mleko,0.178,0.027,0.173,0.972
2547,banany;mleko,0.165,ziemniaki;ogórki,0.153,0.027,0.164,1.070
2548,ziemniaki;ogórki;mleko,0.060,banany,0.389,0.027,0.450,1.157
2549,ziemniaki;ogórki;banany,0.062,mleko,0.434,0.027,0.435,1.003
2550,ziemniaki;mleko;banany,0.061,ogórki,0.396,0.027,0.443,1.118
2551,ogórki;mleko;banany,0.062,ziemniaki,0.401,0.027,0.435,1.086
2552,ziemniaki;ser żółty,0.159,jajka;mleko,0.171,0.034,0.214,1.251
2553,ziemniaki;jajka,0.177,ser żółty;mleko,0.194,0.034,0.192,0.990
2554,ziemniaki;mleko,0.178,ser żółty;jajka,0.176,0.034,0.191,1.085
2555,ser żółty;jajka,0.176,ziemniaki;mleko,0.178,0.034,0.193,1.085
2556,ser żółty;mleko,0.194,ziemniaki;jajka,0.177,0.034,0.175,0.990
2557,jajka;mleko,0.171,ziemniaki;ser żółty,0.159,0.034,0.199,1.251
2558,ziemniaki;ser żółty;jajka,0.064,mleko,0.434,0.034,0.531,1.224
2559,ziemniaki;ser żółty;mleko,0.081,jajka,0.432,0.034,0.420,0.972
2560,ziemniaki;jajka;mleko,0.084,ser żółty,0.418,0.034,0.405,0.968
2561,ser żółty;jajka;mleko,0.070,ziemniaki,0.401,0.034,0.486,1.211
2562,jabłka;jajka,0.167,ryż brązowy;chleb pełnoziarnisty,0.176,0.024,0.144,0.817
2563,jabłka;ryż brązowy,0.175,jajka;chleb pełnoziarnisty,0.180,0.024,0.137,0.762
2564,jabłka;chleb pełnoziarnisty,0.162,jajka;ryż brązowy,0.171,0.024,0.148,0.866
2565,jajka;ryż brązowy,0.171,jabłka;chleb pełnoziarnisty,0.162,0.024,0.140,0.866
2566,jajka;chleb pełnoziarnisty,0.180,jabłka;ryż brązowy,0.175,0.024,0.133,0.762
2567,ryż brązowy;chleb pełnoziarnisty,0.176,jabłka;jajka,0.167,0.024,0.136,0.817
2568,jabłka;jajka;ryż brązowy,0.068,chleb pełnoziarnisty,0.414,0.024,0.353,0.853
2569,jabłka;jajka;chleb pełnoziarnisty,0.059,ryż brązowy,0.412,0.024,0.407,0.987
2570,jabłka;ryż brązowy;chleb pełnoziarnisty,0.079,jajka,0.432,0.024,0.304,0.703
2571,jajka;ryż brązowy;chleb pełnoziarnisty,0.075,jabłka,0.407,0.024,0.320,0.786
2572,jabłka;ryż brązowy,0.175,banany;mleko,0.165,0.024,0.137,0.831
2573,jabłka;mleko,0.170,ryż brązowy;banany,0.149,0.024,0.141,0.947
2574,jabłka;banany,0.160,ryż brązowy;mleko,0.181,0.024,0.150,0.829
2575,ryż brązowy;mleko,0.181,jabłka;banany,0.160,0.024,0.133,0.829
2576,ryż brązowy;banany,0.149,jabłka;mleko,0.170,0.024,0.161,0.947
2577,banany;mleko,0.165,jabłka;ryż brązowy,0.175,0.024,0.145,0.831
2578,jabłka;ryż brązowy;mleko,0.070,banany,0.389,0.024,0.343,0.881
2579,jabłka;ryż brązowy;banany,0.062,mleko,0.434,0.024,0.387,0.892
2580,jabłka;mleko;banany,0.065,ryż brązowy,0.412,0.024,0.369,0.896
2581,ryż brązowy;mleko;banany,0.063,jabłka,0.407,0.024,0.381,0.936
2582,jabłka;chleb pełnoziarnisty,0.162,jogurt naturalny;mleko,0.184,0.040,0.247,1.342
2583,jabłka;jogurt naturalny,0.177,chleb pełnoziarnisty;mleko,0.177,0.040,0.226,1.277
2584,jabłka;mleko,0.170,chleb pełnoziarnisty;jogurt naturalny,0.169,0.040,0.235,1.392
2585,chleb pełnoziarnisty;jogurt naturalny,0.169,jabłka;mleko,0.170,0.040,0.237,1.392
2586,chleb pełnoziarnisty;mleko,0.177,jabłka;jogurt naturalny,0.177,0.040,0.226,1.277
2587,jogurt naturalny;mleko,0.184,jabłka;chleb pełnoziarnisty,0.162,0.040,0.217,1.342
2588,jabłka;chleb pełnoziarnisty;jogurt naturalny,0.074,mleko,0.434,0.040,0.541,1.245
2589,jabłka;chleb pełnoziarnisty;mleko,0.075,jogurt naturalny,0.434,0.040,0.533,1.229
2590,jabłka;jogurt naturalny;mleko,0.079,chleb pełnoziarnisty,0.414,0.040,0.506,1.223
2591,chleb pełnoziarnisty;jogurt naturalny;mleko,0.074,jabłka,0.407,0.040,0.541,1.328
2592,ser żółty;jajka,0.176,ryż brązowy;banany,0.149,0.030,0.170,1.144
2593,ser żółty;ryż brązowy,0.171,jajka;banany,0.157,0.030,0.175,1.117
2594,ser żółty;banany,0.163,jajka;ryż brązowy,0.171,0.030,0.184,1.076
2595,jajka;ryż brązowy,0.171,ser żółty;banany,0.163,0.030,0.175,1.076
2596,jajka;banany,0.157,ser żółty;ryż brązowy,0.171,0.030,0.191,1.117
2597,ryż brązowy;banany,0.149,ser żółty;jajka,0.176,0.030,0.201,1.144
2598,ser żółty;jajka;ryż brązowy,0.076,banany,0.389,0.030,0.395,1.015
2599,ser żółty;jajka;banany,0.068,ryż brązowy,0.412,0.030,0.441,1.071
2600,ser żółty;ryż brązowy;banany,0.061,jajka,0.432,0.030,0.492,1.138
2601,jajka;ryż brązowy;banany,0.066,ser żółty,0.418,0.030,0.455,1.087
2602,ziemniaki;ser żółty,0.159,chleb pełnoziarnisty;banany,0.158,0.026,0.164,1.035
2603,ziemniaki;chleb pełnoziarnisty,0.164,ser żółty;banany,0.163,0.026,0.159,0.973
2604,ziemniaki;banany,0.146,ser żółty;chleb pełnoziarnisty,0.160,0.026,0.178,1.113
2605,ser żółty;chleb pełnoziarnisty,0.160,ziemniaki;banany,0.146,0.026,0.162,1.113
2606,ser żółty;banany,0.163,ziemniaki;chleb pełnoziarnisty,0.164,0.026,0.160,0.973
2607,chleb pełnoziarnisty;banany,0.158,ziemniaki;ser żółty,0.159,0.026,0.165,1.035
2608,ziemniaki;ser żółty;chleb pełnoziarnisty,0.059,banany,0.389,0.026,0.441,1.133
2609,ziemniaki;ser żółty;banany,0.065,chleb pełnoziarnisty,0.414,0.026,0.400,0.966
2610,ziemniaki;chleb pełnoziarnisty;banany,0.059,ser żółty,0.418,0.026,0.441,1.054
2611,ser żółty;chleb pełnoziarnisty;banany,0.061,ziemniaki,0.401,0.026,0.426,1.063
