id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
13943,jajka;chleb pełnoziarnisty;ogórki,0.066,ryż brązowy;mleko,0.181,0.012,0.182,1.005
13944,jajka;chleb pełnoziarnisty;mleko,0.071,ryż brązowy;ogórki,0.169,0.012,0.169,1.000
13945,jajka;ogórki;mleko,0.054,ryż brązowy;chleb pełnoziarnisty,0.176,0.012,0.222,1.263
13946,ryż brązowy;chleb pełnoziarnisty;ogórki,0.073,jajka;mleko,0.171,0.012,0.164,0.961
13947,ryż brązowy;chleb pełnoziarnisty;mleko,0.078,jajka;ogórki,0.155,0.012,0.154,0.993
13948,ryż brązowy;ogórki;mleko,0.074,jajka;chleb pełnoziarnisty,0.180,0.012,0.162,0.901
13949,chleb pełnoziarnisty;ogórki;mleko,0.064,jajka;ryż brązowy,0.171,0.012,0.188,1.096
13950,jajka;ryż brązowy;chleb pełnoziarnisty;ogórki,0.030,mleko,0.434,0.012,0.400,0.922
13951,jajka;ryż brązowy;chleb pełnoziarnisty;mleko,0.033,ogórki,0.396,0.012,0.364,0.918
13952,jajka;ryż brązowy;ogórki;mleko,0.028,chleb pełnoziarnisty,0.414,0.012,0.429,1.035
13953,jajka;chleb pełnoziarnisty;ogórki;mleko,0.023,ryż brązowy,0.412,0.012,0.522,1.266
13954,ryż brązowy;chleb pełnoziarnisty;ogórki;mleko,0.028,jajka,0.432,0.012,0.429,0.992
13955,oliwa z oliwek;jabłka;ser żółty,0.024,jogurt naturalny;banany,0.156,0.005,0.208,1.335
13956,oliwa z oliwek;ser żółty;jogurt naturalny,0.028,jabłka;banany,0.160,0.005,0.179,1.116
13957,oliwa z oliwek;ser żółty;banany,0.023,jabłka;jogurt naturalny,0.177,0.005,0.217,1.228
13958,oliwa z oliwek;jabłka;jogurt naturalny,0.030,ser żółty;banany,0.163,0.005,0.167,1.022
13959,oliwa z oliwek;jabłka;banany,0.027,ser żółty;jogurt naturalny,0.175,0.005,0.185,1.058
13960,oliwa z oliwek;jogurt naturalny;banany,0.032,jabłka;ser żółty,0.163,0.005,0.156,0.959
13961,jabłka;ser żółty;jogurt naturalny,0.070,oliwa z oliwek;banany,0.069,0.005,0.071,1.035
13962,jabłka;ser żółty;banany,0.067,oliwa z oliwek;jogurt naturalny,0.085,0.005,0.075,0.878
13963,ser żółty;jogurt naturalny;banany,0.061,oliwa z oliwek;jabłka,0.066,0.005,0.082,1.242
13964,jabłka;jogurt naturalny;banany,0.058,oliwa z oliwek;ser żółty,0.075,0.005,0.086,1.149
13965,oliwa z oliwek;ser żółty;jabłka;jogurt naturalny,0.012,banany,0.389,0.005,0.417,1.071
13966,oliwa z oliwek;ser żółty;jabłka;banany,0.008,jogurt naturalny,0.434,0.005,0.625,1.440
13967,oliwa z oliwek;ser żółty;jogurt naturalny;banany,0.010,jabłka,0.407,0.005,0.500,1.229
13968,oliwa z oliwek;jabłka;jogurt naturalny;banany,0.012,ser żółty,0.418,0.005,0.417,0.997
13969,ser żółty;jabłka;jogurt naturalny;banany,0.021,oliwa z oliwek,0.196,0.005,0.238,1.215
13970,ziemniaki;ryż brązowy;ogórki,0.074,banany;mleko,0.165,0.010,0.135,0.819
13971,ziemniaki;ryż brązowy;mleko,0.063,ogórki;banany,0.156,0.010,0.159,1.018
13972,ziemniaki;ryż brązowy;banany,0.056,ogórki;mleko,0.162,0.010,0.179,1.102
13973,ziemniaki;ogórki;mleko,0.060,ryż brązowy;banany,0.149,0.010,0.167,1.119
13974,ziemniaki;ogórki;banany,0.062,ryż brązowy;mleko,0.181,0.010,0.161,0.891
13975,ziemniaki;mleko;banany,0.061,ryż brązowy;ogórki,0.169,0.010,0.164,0.970
13976,ryż brązowy;ogórki;mleko,0.074,ziemniaki;banany,0.146,0.010,0.135,0.926
13977,ryż brązowy;ogórki;banany,0.068,ziemniaki;mleko,0.178,0.010,0.147,0.826
13978,ryż brązowy;mleko;banany,0.063,ziemniaki;ogórki,0.153,0.010,0.159,1.037
13979,ogórki;mleko;banany,0.062,ziemniaki;ryż brązowy,0.156,0.010,0.161,1.034
13980,ziemniaki;ryż brązowy;ogórki;mleko,0.027,banany,0.389,0.010,0.370,0.952
13981,ziemniaki;ryż brązowy;ogórki;banany,0.028,mleko,0.434,0.010,0.357,0.823
13982,ziemniaki;ryż brązowy;mleko;banany,0.021,ogórki,0.396,0.010,0.476,1.203
13983,ziemniaki;ogórki;mleko;banany,0.027,ryż brązowy,0.412,0.010,0.370,0.899
13984,ryż brązowy;ogórki;mleko;banany,0.026,ziemniaki,0.401,0.010,0.385,0.959
13985,ser żółty;ryż brązowy;ogórki,0.079,jogurt naturalny;banany,0.156,0.011,0.139,0.893
13986,ser żółty;ryż brązowy;jogurt naturalny,0.069,ogórki;banany,0.156,0.011,0.159,1.022
13987,ser żółty;ryż brązowy;banany,0.061,jogurt naturalny;ogórki,0.162,0.011,0.180,1.113
13988,ser żółty;jogurt naturalny;ogórki,0.063,ryż brązowy;banany,0.149,0.011,0.175,1.172
13989,ser żółty;ogórki;banany,0.071,ryż brązowy;jogurt naturalny,0.172,0.011,0.155,0.901
13990,ser żółty;jogurt naturalny;banany,0.061,ryż brązowy;ogórki,0.169,0.011,0.180,1.067
13991,ryż brązowy;jogurt naturalny;ogórki,0.066,ser żółty;banany,0.163,0.011,0.167,1.022
13992,ryż brązowy;ogórki;banany,0.068,ser żółty;jogurt naturalny,0.175,0.011,0.162,0.924
13993,ryż brązowy;jogurt naturalny;banany,0.057,ser żółty;ogórki,0.172,0.011,0.193,1.122
13994,jogurt naturalny;ogórki;banany,0.062,ser żółty;ryż brązowy,0.171,0.011,0.177,1.038
13995,ser żółty;ryż brązowy;ogórki;jogurt naturalny,0.030,banany,0.389,0.011,0.367,0.943
13996,ser żółty;ryż brązowy;ogórki;banany,0.030,jogurt naturalny,0.434,0.011,0.367,0.845
13997,ser żółty;ryż brązowy;jogurt naturalny;banany,0.023,ogórki,0.396,0.011,0.478,1.208
13998,ser żółty;ogórki;jogurt naturalny;banany,0.024,ryż brązowy,0.412,0.011,0.458,1.112
13999,ryż brązowy;ogórki;jogurt naturalny;banany,0.027,ser żółty,0.418,0.011,0.407,0.975
14000,płatki owsiane;jajka;ryż brązowy,0.025,chleb pełnoziarnisty;mleko,0.177,0.007,0.280,1.582
14001,płatki owsiane;jajka;chleb pełnoziarnisty,0.031,ryż brązowy;mleko,0.181,0.007,0.226,1.248
14002,płatki owsiane;jajka;mleko,0.025,ryż brązowy;chleb pełnoziarnisty,0.176,0.007,0.280,1.591
14003,płatki owsiane;ryż brązowy;chleb pełnoziarnisty,0.023,jajka;mleko,0.171,0.007,0.304,1.780
14004,płatki owsiane;ryż brązowy;mleko,0.029,jajka;chleb pełnoziarnisty,0.180,0.007,0.241,1.341
14005,płatki owsiane;chleb pełnoziarnisty;mleko,0.029,jajka;ryż brązowy,0.171,0.007,0.241,1.412
14006,jajka;ryż brązowy;chleb pełnoziarnisty,0.075,płatki owsiane;mleko,0.079,0.007,0.093,1.181
14007,jajka;ryż brązowy;mleko,0.072,płatki owsiane;chleb pełnoziarnisty,0.073,0.007,0.097,1.332
14008,jajka;chleb pełnoziarnisty;mleko,0.071,płatki owsiane;ryż brązowy,0.070,0.007,0.099,1.408
14009,ryż brązowy;chleb pełnoziarnisty;mleko,0.078,płatki owsiane;jajka,0.080,0.007,0.090,1.122
14010,płatki owsiane;jajka;ryż brązowy;chleb pełnoziarnisty,0.012,mleko,0.434,0.007,0.583,1.344
14011,płatki owsiane;jajka;ryż brązowy;mleko,0.009,chleb pełnoziarnisty,0.414,0.007,0.778,1.879
14012,płatki owsiane;jajka;chleb pełnoziarnisty;mleko,0.011,ryż brązowy,0.412,0.007,0.636,1.545
14013,płatki owsiane;ryż brązowy;chleb pełnoziarnisty;mleko,0.011,jajka,0.432,0.007,0.636,1.473
14014,jajka;ryż brązowy;chleb pełnoziarnisty;mleko,0.033,płatki owsiane,0.210,0.007,0.212,1.010
14015,ziemniaki;jajka;ogórki,0.062,banany;mleko,0.165,0.010,0.161,0.978
14016,ziemniaki;jajka;mleko,0.084,ogórki;banany,0.156,0.010,0.119,0.763
14017,ziemniaki;jajka;banany,0.062,ogórki;mleko,0.162,0.010,0.161,0.996
14018,ziemniaki;ogórki;mleko,0.060,jajka;banany,0.157,0.010,0.167,1.062
14019,ziemniaki;ogórki;banany,0.062,jajka;mleko,0.171,0.010,0.161,0.943
14020,ziemniaki;mleko;banany,0.061,jajka;ogórki,0.155,0.010,0.164,1.058
14021,jajka;ogórki;mleko,0.054,ziemniaki;banany,0.146,0.010,0.185,1.268
14022,jajka;ogórki;banany,0.064,ziemniaki;mleko,0.178,0.010,0.156,0.878
14023,jajka;mleko;banany,0.058,ziemniaki;ogórki,0.153,0.010,0.172,1.127
14024,ogórki;mleko;banany,0.062,ziemniaki;jajka,0.177,0.010,0.161,0.911
14025,ziemniaki;jajka;ogórki;mleko,0.023,banany,0.389,0.010,0.435,1.118
14026,ziemniaki;jajka;ogórki;banany,0.026,mleko,0.434,0.010,0.385,0.886
14027,ziemniaki;jajka;mleko;banany,0.025,ogórki,0.396,0.010,0.400,1.010
14028,ziemniaki;ogórki;mleko;banany,0.027,jajka,0.432,0.010,0.370,0.857
14029,jajka;ogórki;mleko;banany,0.022,ziemniaki,0.401,0.010,0.455,1.134
14030,ziemniaki;jabłka;ser żółty,0.065,ogórki;mleko,0.162,0.017,0.262,1.614
14031,ziemniaki;ser żółty;ogórki,0.067,jabłka;mleko,0.170,0.017,0.254,1.493
14032,ziemniaki;ser żółty;mleko,0.081,jabłka;ogórki,0.150,0.017,0.210,1.399
14033,ziemniaki;jabłka;ogórki,0.061,ser żółty;mleko,0.194,0.017,0.279,1.437
14034,ziemniaki;jabłka;mleko,0.077,ser żółty;ogórki,0.172,0.017,0.221,1.284
14035,ziemniaki;ogórki;mleko,0.060,jabłka;ser żółty,0.163,0.017,0.283,1.738
14036,jabłka;ser żółty;ogórki,0.067,ziemniaki;mleko,0.178,0.017,0.254,1.425
14037,jabłka;ser żółty;mleko,0.078,ziemniaki;ogórki,0.153,0.017,0.218,1.425
14038,ser żółty;ogórki;mleko,0.076,ziemniaki;jabłka,0.160,0.017,0.224,1.398
14039,jabłka;ogórki;mleko,0.057,ziemniaki;ser żółty,0.159,0.017,0.298,1.876
14040,ziemniaki;ser żółty;jabłka;ogórki,0.031,mleko,0.434,0.017,0.548,1.264
14041,ziemniaki;ser żółty;jabłka;mleko,0.039,ogórki,0.396,0.017,0.436,1.101
14042,ziemniaki;ser żółty;ogórki;mleko,0.030,jabłka,0.407,0.017,0.567,1.392
14043,ziemniaki;jabłka;ogórki;mleko,0.026,ser żółty,0.418,0.017,0.654,1.564
14044,ser żółty;jabłka;ogórki;mleko,0.034,ziemniaki,0.401,0.017,0.500,1.247
14045,ziemniaki;oliwa z oliwek;jabłka,0.021,chleb pełnoziarnisty;mleko,0.177,0.005,0.238,1.345
14046,ziemniaki;oliwa z oliwek;chleb pełnoziarnisty,0.030,jabłka;mleko,0.170,0.005,0.167,0.980
14047,ziemniaki;oliwa z oliwek;mleko,0.025,jabłka;chleb pełnoziarnisty,0.162,0.005,0.200,1.235
14048,ziemniaki;jabłka;chleb pełnoziarnisty,0.067,oliwa z oliwek;mleko,0.075,0.005,0.075,0.995
14049,ziemniaki;jabłka;mleko,0.077,oliwa z oliwek;chleb pełnoziarnisty,0.075,0.005,0.065,0.866
14050,ziemniaki;chleb pełnoziarnisty;mleko,0.073,oliwa z oliwek;jabłka,0.066,0.005,0.068,1.038
14051,oliwa z oliwek;jabłka;chleb pełnoziarnisty,0.024,ziemniaki;mleko,0.178,0.005,0.208,1.170
14052,oliwa z oliwek;jabłka;mleko,0.027,ziemniaki;chleb pełnoziarnisty,0.164,0.005,0.185,1.129
14053,oliwa z oliwek;chleb pełnoziarnisty;mleko,0.024,ziemniaki;jabłka,0.160,0.005,0.208,1.302
14054,jabłka;chleb pełnoziarnisty;mleko,0.075,ziemniaki;oliwa z oliwek,0.071,0.005,0.067,0.939
14055,ziemniaki;oliwa z oliwek;jabłka;chleb pełnoziarnisty,0.008,mleko,0.434,0.005,0.625,1.440
14056,ziemniaki;oliwa z oliwek;jabłka;mleko,0.010,chleb pełnoziarnisty,0.414,0.005,0.500,1.208
14057,ziemniaki;oliwa z oliwek;chleb pełnoziarnisty;mleko,0.010,jabłka,0.407,0.005,0.500,1.229
14058,ziemniaki;jabłka;chleb pełnoziarnisty;mleko,0.036,oliwa z oliwek,0.196,0.005,0.139,0.709
14059,oliwa z oliwek;jabłka;chleb pełnoziarnisty;mleko,0.009,ziemniaki,0.401,0.005,0.556,1.385
14060,ziemniaki;jabłka;płatki owsiane,0.030,chleb pełnoziarnisty;jogurt naturalny,0.169,0.007,0.233,1.381
14061,ziemniaki;jabłka;chleb pełnoziarnisty,0.067,płatki owsiane;jogurt naturalny,0.079,0.007,0.104,1.323
14062,ziemniaki;jabłka;jogurt naturalny,0.070,płatki owsiane;chleb pełnoziarnisty,0.073,0.007,0.100,1.370
14063,ziemniaki;płatki owsiane;chleb pełnoziarnisty,0.031,jabłka;jogurt naturalny,0.177,0.007,0.226,1.276
14064,ziemniaki;płatki owsiane;jogurt naturalny,0.030,jabłka;chleb pełnoziarnisty,0.162,0.007,0.233,1.440
14065,ziemniaki;chleb pełnoziarnisty;jogurt naturalny,0.066,jabłka;płatki owsiane,0.082,0.007,0.106,1.293
14066,jabłka;płatki owsiane;chleb pełnoziarnisty,0.027,ziemniaki;jogurt naturalny,0.165,0.007,0.259,1.571
14067,jabłka;płatki owsiane;jogurt naturalny,0.035,ziemniaki;chleb pełnoziarnisty,0.164,0.007,0.200,1.220
14068,jabłka;chleb pełnoziarnisty;jogurt naturalny,0.074,ziemniaki;płatki owsiane,0.080,0.007,0.095,1.182
14069,płatki owsiane;chleb pełnoziarnisty;jogurt naturalny,0.024,ziemniaki;jabłka,0.160,0.007,0.292,1.823
14070,ziemniaki;jabłka;płatki owsiane;chleb pełnoziarnisty,0.012,jogurt naturalny,0.434,0.007,0.583,1.344
14071,ziemniaki;jabłka;płatki owsiane;jogurt naturalny,0.015,chleb pełnoziarnisty,0.414,0.007,0.467,1.127
14072,ziemniaki;jabłka;chleb pełnoziarnisty;jogurt naturalny,0.034,płatki owsiane,0.210,0.007,0.206,0.980
14073,ziemniaki;płatki owsiane;chleb pełnoziarnisty;jogurt naturalny,0.008,jabłka,0.407,0.007,0.875,2.150
14074,jabłka;płatki owsiane;chleb pełnoziarnisty;jogurt naturalny,0.013,ziemniaki,0.401,0.007,0.538,1.343
14075,ziemniaki;jabłka;ser żółty,0.065,jajka;ryż brązowy,0.171,0.008,0.123,0.720
14076,ziemniaki;ser żółty;jajka,0.064,jabłka;ryż brązowy,0.175,0.008,0.125,0.714
14077,ziemniaki;ser żółty;ryż brązowy,0.062,jabłka;jajka,0.167,0.008,0.129,0.773
14078,ziemniaki;jabłka;jajka,0.065,ser żółty;ryż brązowy,0.171,0.008,0.123,0.720
14079,ziemniaki;jabłka;ryż brązowy,0.062,ser żółty;jajka,0.176,0.008,0.129,0.733
14080,ziemniaki;jajka;ryż brązowy,0.071,jabłka;ser żółty,0.163,0.008,0.113,0.691
14081,jabłka;ser żółty;jajka,0.066,ziemniaki;ryż brązowy,0.156,0.008,0.121,0.777
14082,jabłka;ser żółty;ryż brązowy,0.068,ziemniaki;jajka,0.177,0.008,0.118,0.665
14083,ser żółty;jajka;ryż brązowy,0.076,ziemniaki;jabłka,0.160,0.008,0.105,0.658
14084,jabłka;jajka;ryż brązowy,0.068,ziemniaki;ser żółty,0.159,0.008,0.118,0.740
14085,ziemniaki;ser żółty;jabłka;jajka,0.024,ryż brązowy,0.412,0.008,0.333,0.809
14086,ziemniaki;ser żółty;jabłka;ryż brązowy,0.025,jajka,0.432,0.008,0.320,0.741
14087,ziemniaki;ser żółty;jajka;ryż brązowy,0.025,jabłka,0.407,0.008,0.320,0.786
14088,ziemniaki;jabłka;jajka;ryż brązowy,0.023,ser żółty,0.418,0.008,0.348,0.832
14089,ser żółty;jabłka;jajka;ryż brązowy,0.029,ziemniaki,0.401,0.008,0.276,0.688
14090,płatki owsiane;jajka;chleb pełnoziarnisty,0.031,jogurt naturalny;mleko,0.184,0.005,0.161,0.877
14091,płatki owsiane;jajka;jogurt naturalny,0.029,chleb pełnoziarnisty;mleko,0.177,0.005,0.172,0.974
14092,płatki owsiane;jajka;mleko,0.025,chleb pełnoziarnisty;jogurt naturalny,0.169,0.005,0.200,1.183
14093,płatki owsiane;chleb pełnoziarnisty;jogurt naturalny,0.024,jajka;mleko,0.171,0.005,0.208,1.218
14094,płatki owsiane;chleb pełnoziarnisty;mleko,0.029,jajka;jogurt naturalny,0.180,0.005,0.172,0.958
14095,płatki owsiane;jogurt naturalny;mleko,0.036,jajka;chleb pełnoziarnisty,0.180,0.005,0.139,0.772
14096,jajka;chleb pełnoziarnisty;jogurt naturalny,0.064,płatki owsiane;mleko,0.079,0.005,0.078,0.989
14097,jajka;chleb pełnoziarnisty;mleko,0.071,płatki owsiane;jogurt naturalny,0.079,0.005,0.070,0.891
14098,jajka;jogurt naturalny;mleko,0.070,płatki owsiane;chleb pełnoziarnisty,0.073,0.005,0.071,0.978
14099,chleb pełnoziarnisty;jogurt naturalny;mleko,0.074,płatki owsiane;jajka,0.080,0.005,0.068,0.845
14100,płatki owsiane;jajka;chleb pełnoziarnisty;jogurt naturalny,0.008,mleko,0.434,0.005,0.625,1.440
14101,płatki owsiane;jajka;chleb pełnoziarnisty;mleko,0.011,jogurt naturalny,0.434,0.005,0.455,1.047
14102,płatki owsiane;jajka;jogurt naturalny;mleko,0.011,chleb pełnoziarnisty,0.414,0.005,0.455,1.098
14103,płatki owsiane;chleb pełnoziarnisty;jogurt naturalny;mleko,0.014,jajka,0.432,0.005,0.357,0.827
14104,jajka;chleb pełnoziarnisty;jogurt naturalny;mleko,0.028,płatki owsiane,0.210,0.005,0.179,0.850
14105,jabłka;ryż brązowy;chleb pełnoziarnisty,0.079,jogurt naturalny;banany,0.156,0.008,0.101,0.649
14106,jabłka;ryż brązowy;jogurt naturalny,0.069,chleb pełnoziarnisty;banany,0.158,0.008,0.116,0.734
14107,jabłka;ryż brązowy;banany,0.062,chleb pełnoziarnisty;jogurt naturalny,0.169,0.008,0.129,0.764
14108,jabłka;chleb pełnoziarnisty;jogurt naturalny,0.074,ryż brązowy;banany,0.149,0.008,0.108,0.726
14109,jabłka;chleb pełnoziarnisty;banany,0.063,ryż brązowy;jogurt naturalny,0.172,0.008,0.127,0.738
14110,jabłka;jogurt naturalny;banany,0.058,ryż brązowy;chleb pełnoziarnisty,0.176,0.008,0.138,0.784
14111,ryż brązowy;chleb pełnoziarnisty;jogurt naturalny,0.071,jabłka;banany,0.160,0.008,0.113,0.704
14112,ryż brązowy;chleb pełnoziarnisty;banany,0.061,jabłka;jogurt naturalny,0.177,0.008,0.131,0.741
14113,ryż brązowy;jogurt naturalny;banany,0.057,jabłka;chleb pełnoziarnisty,0.162,0.008,0.140,0.866
14114,chleb pełnoziarnisty;jogurt naturalny;banany,0.059,jabłka;ryż brązowy,0.175,0.008,0.136,0.775
14115,jabłka;ryż brązowy;chleb pełnoziarnisty;jogurt naturalny,0.032,banany,0.389,0.008,0.250,0.643
14116,jabłka;ryż brązowy;chleb pełnoziarnisty;banany,0.027,jogurt naturalny,0.434,0.008,0.296,0.683
14117,jabłka;ryż brązowy;jogurt naturalny;banany,0.017,chleb pełnoziarnisty,0.414,0.008,0.471,1.137
14118,jabłka;chleb pełnoziarnisty;jogurt naturalny;banany,0.025,ryż brązowy,0.412,0.008,0.320,0.777
14119,ryż brązowy;chleb pełnoziarnisty;jogurt naturalny;banany,0.021,jabłka,0.407,0.008,0.381,0.936
14120,ryż brązowy;chleb pełnoziarnisty;ogórki,0.073,jogurt naturalny;mleko,0.184,0.011,0.151,0.819
14121,ryż brązowy;chleb pełnoziarnisty;jogurt naturalny,0.071,ogórki;mleko,0.162,0.011,0.155,0.956
14122,ryż brązowy;chleb pełnoziarnisty;mleko,0.078,jogurt naturalny;ogórki,0.162,0.011,0.141,0.871
14123,ryż brązowy;jogurt naturalny;ogórki,0.066,chleb pełnoziarnisty;mleko,0.177,0.011,0.167,0.942
14124,ryż brązowy;ogórki;mleko,0.074,chleb pełnoziarnisty;jogurt naturalny,0.169,0.011,0.149,0.880
14125,ryż brązowy;jogurt naturalny;mleko,0.075,chleb pełnoziarnisty;ogórki,0.163,0.011,0.147,0.900
14126,chleb pełnoziarnisty;jogurt naturalny;ogórki,0.065,ryż brązowy;mleko,0.181,0.011,0.169,0.935
14127,chleb pełnoziarnisty;ogórki;mleko,0.064,ryż brązowy;jogurt naturalny,0.172,0.011,0.172,0.999
14128,chleb pełnoziarnisty;jogurt naturalny;mleko,0.074,ryż brązowy;ogórki,0.169,0.011,0.149,0.880
14129,jogurt naturalny;ogórki;mleko,0.063,ryż brązowy;chleb pełnoziarnisty,0.176,0.011,0.175,0.992
14130,ryż brązowy;chleb pełnoziarnisty;ogórki;jogurt naturalny,0.030,mleko,0.434,0.011,0.367,0.845
14131,ryż brązowy;chleb pełnoziarnisty;ogórki;mleko,0.028,jogurt naturalny,0.434,0.011,0.393,0.905
14132,ryż brązowy;chleb pełnoziarnisty;jogurt naturalny;mleko,0.029,ogórki,0.396,0.011,0.379,0.958
14133,ryż brązowy;ogórki;jogurt naturalny;mleko,0.030,chleb pełnoziarnisty,0.414,0.011,0.367,0.886
14134,chleb pełnoziarnisty;ogórki;jogurt naturalny;mleko,0.025,ryż brązowy,0.412,0.011,0.440,1.068
14135,jabłka;ser żółty;ogórki,0.067,jogurt naturalny;banany,0.156,0.008,0.119,0.765
14136,jabłka;ser żółty;jogurt naturalny,0.070,ogórki;banany,0.156,0.008,0.114,0.733
14137,jabłka;ser żółty;banany,0.067,jogurt naturalny;ogórki,0.162,0.008,0.119,0.737
14138,ser żółty;jogurt naturalny;ogórki,0.063,jabłka;banany,0.160,0.008,0.127,0.794
14139,ser żółty;ogórki;banany,0.071,jabłka;jogurt naturalny,0.177,0.008,0.113,0.637
14140,ser żółty;jogurt naturalny;banany,0.061,jabłka;ogórki,0.150,0.008,0.131,0.874
14141,jabłka;jogurt naturalny;ogórki,0.059,ser żółty;banany,0.163,0.008,0.136,0.832
14142,jabłka;ogórki;banany,0.065,ser żółty;jogurt naturalny,0.175,0.008,0.123,0.703
14143,jabłka;jogurt naturalny;banany,0.058,ser żółty;ogórki,0.172,0.008,0.138,0.802
14144,jogurt naturalny;ogórki;banany,0.062,jabłka;ser żółty,0.163,0.008,0.129,0.792
14145,ser żółty;jabłka;ogórki;jogurt naturalny,0.024,banany,0.389,0.008,0.333,0.857
14146,ser żółty;jabłka;ogórki;banany,0.030,jogurt naturalny,0.434,0.008,0.267,0.614
14147,ser żółty;jabłka;jogurt naturalny;banany,0.021,ogórki,0.396,0.008,0.381,0.962
14148,ser żółty;ogórki;jogurt naturalny;banany,0.024,jabłka,0.407,0.008,0.333,0.819
14149,jabłka;ogórki;jogurt naturalny;banany,0.022,ser żółty,0.418,0.008,0.364,0.870
14150,ziemniaki;ser żółty;jogurt naturalny,0.054,banany;mleko,0.165,0.012,0.222,1.347
14151,ziemniaki;ser żółty;mleko,0.081,jogurt naturalny;banany,0.156,0.012,0.148,0.950
14152,ziemniaki;ser żółty;banany,0.065,jogurt naturalny;mleko,0.184,0.012,0.185,1.003
14153,ziemniaki;jogurt naturalny;mleko,0.075,ser żółty;banany,0.163,0.012,0.160,0.982
14154,ziemniaki;jogurt naturalny;banany,0.055,ser żółty;mleko,0.194,0.012,0.218,1.125
14155,ziemniaki;mleko;banany,0.061,ser żółty;jogurt naturalny,0.175,0.012,0.197,1.124
14156,ser żółty;jogurt naturalny;mleko,0.080,ziemniaki;banany,0.146,0.012,0.150,1.027
14157,ser żółty;jogurt naturalny;banany,0.061,ziemniaki;mleko,0.178,0.012,0.197,1.105
14158,ser żółty;mleko;banany,0.073,ziemniaki;jogurt naturalny,0.165,0.012,0.164,0.996
14159,jogurt naturalny;mleko;banany,0.063,ziemniaki;ser żółty,0.159,0.012,0.190,1.198
14160,ziemniaki;ser żółty;jogurt naturalny;mleko,0.027,banany,0.389,0.012,0.444,1.143
14161,ziemniaki;ser żółty;jogurt naturalny;banany,0.020,mleko,0.434,0.012,0.600,1.382
14162,ziemniaki;ser żółty;mleko;banany,0.032,jogurt naturalny,0.434,0.012,0.375,0.864
14163,ziemniaki;jogurt naturalny;mleko;banany,0.027,ser żółty,0.418,0.012,0.444,1.063
14164,ser żółty;jogurt naturalny;mleko;banany,0.027,ziemniaki,0.401,0.012,0.444,1.108
14165,ziemniaki;ryż brązowy;ogórki,0.074,jogurt naturalny;mleko,0.184,0.007,0.095,0.514
14166,ziemniaki;ryż brązowy;jogurt naturalny,0.056,ogórki;mleko,0.162,0.007,0.125,0.772
14167,ziemniaki;ryż brązowy;mleko,0.063,jogurt naturalny;ogórki,0.162,0.007,0.111,0.686
14168,ziemniaki;jogurt naturalny;ogórki,0.053,ryż brązowy;mleko,0.181,0.007,0.132,0.730
14169,ziemniaki;ogórki;mleko,0.060,ryż brązowy;jogurt naturalny,0.172,0.007,0.117,0.678
14170,ziemniaki;jogurt naturalny;mleko,0.075,ryż brązowy;ogórki,0.169,0.007,0.093,0.552
14171,ryż brązowy;jogurt naturalny;ogórki,0.066,ziemniaki;mleko,0.178,0.007,0.106,0.596
14172,ryż brązowy;ogórki;mleko,0.074,ziemniaki;jogurt naturalny,0.165,0.007,0.095,0.573
14173,ryż brązowy;jogurt naturalny;mleko,0.075,ziemniaki;ogórki,0.153,0.007,0.093,0.610
14174,jogurt naturalny;ogórki;mleko,0.063,ziemniaki;ryż brązowy,0.156,0.007,0.111,0.712
14175,ziemniaki;ryż brązowy;ogórki;jogurt naturalny,0.024,mleko,0.434,0.007,0.292,0.672
14176,ziemniaki;ryż brązowy;ogórki;mleko,0.027,jogurt naturalny,0.434,0.007,0.259,0.597
14177,ziemniaki;ryż brązowy;jogurt naturalny;mleko,0.021,ogórki,0.396,0.007,0.333,0.842
14178,ziemniaki;ogórki;jogurt naturalny;mleko,0.018,ryż brązowy,0.412,0.007,0.389,0.944
14179,ryż brązowy;ogórki;jogurt naturalny;mleko,0.030,ziemniaki,0.401,0.007,0.233,0.582
14180,ziemniaki;płatki owsiane;jajka,0.030,chleb pełnoziarnisty;banany,0.158,0.006,0.200,1.266
14181,ziemniaki;płatki owsiane;chleb pełnoziarnisty,0.031,jajka;banany,0.157,0.006,0.194,1.233
14182,ziemniaki;płatki owsiane;banany,0.018,jajka;chleb pełnoziarnisty,0.180,0.006,0.333,1.852
14183,ziemniaki;jajka;chleb pełnoziarnisty,0.074,płatki owsiane;banany,0.067,0.006,0.081,1.210
14184,ziemniaki;jajka;banany,0.062,płatki owsiane;chleb pełnoziarnisty,0.073,0.006,0.097,1.326
14185,ziemniaki;chleb pełnoziarnisty;banany,0.059,płatki owsiane;jajka,0.080,0.006,0.102,1.271
14186,płatki owsiane;jajka;chleb pełnoziarnisty,0.031,ziemniaki;banany,0.146,0.006,0.194,1.326
14187,płatki owsiane;jajka;banany,0.024,ziemniaki;chleb pełnoziarnisty,0.164,0.006,0.250,1.524
14188,płatki owsiane;chleb pełnoziarnisty;banany,0.030,ziemniaki;jajka,0.177,0.006,0.200,1.130
14189,jajka;chleb pełnoziarnisty;banany,0.067,ziemniaki;płatki owsiane,0.080,0.006,0.090,1.119
14190,ziemniaki;płatki owsiane;jajka;chleb pełnoziarnisty,0.013,banany,0.389,0.006,0.462,1.186
14191,ziemniaki;płatki owsiane;jajka;banany,0.008,chleb pełnoziarnisty,0.414,0.006,0.750,1.812
