id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
19801,other vegetables;shopping bags,0.073,whole milk,0.458,0.043,0.589,1.286
19802,dog food,0.017,whole milk,0.458,0.010,0.588,1.284
19803,rolls/buns;white wine,0.017,whole milk,0.458,0.010,0.588,1.284
19804,bottled beer;pastry,0.034,whole milk,0.458,0.020,0.588,1.284
19805,berries;shopping bags,0.017,whole milk,0.458,0.010,0.588,1.284
19806,other vegetables;white wine,0.017,whole milk,0.458,0.010,0.588,1.284
19807,sugar;tropical fruit,0.017,whole milk,0.458,0.010,0.588,1.284
19808,pip fruit;uht-milk,0.017,whole milk,0.458,0.010,0.588,1.284
19809,pastry;white bread,0.017,whole milk,0.458,0.010,0.588,1.284
19810,canned beer;salty snack,0.017,whole milk,0.458,0.010,0.588,1.284
19811,pork;root vegetables,0.034,whole milk,0.458,0.020,0.588,1.284
19812,brown bread;coffee,0.017,whole milk,0.458,0.010,0.588,1.284
19813,domestic eggs;tropical fruit,0.034,whole milk,0.458,0.020,0.588,1.284
19814,coffee;newspapers,0.017,whole milk,0.458,0.010,0.588,1.284
19815,shopping bags;uht-milk,0.017,whole milk,0.458,0.010,0.588,1.284
19816,canned beer;chocolate,0.017,whole milk,0.458,0.010,0.588,1.284
19817,other vegetables;semi-finished bread,0.017,whole milk,0.458,0.010,0.588,1.284
19818,frozen vegetables;yogurt,0.034,whole milk,0.458,0.020,0.588,1.284
19819,frozen vegetables;pork,0.017,whole milk,0.458,0.010,0.588,1.284
19820,canned beer;citrus fruit,0.034,whole milk,0.458,0.020,0.588,1.284
19821,bottled beer;chicken,0.017,whole milk,0.458,0.010,0.588,1.284
19822,rolls/buns;shopping bags;tropical fruit,0.017,whole milk,0.458,0.010,0.588,1.284
19823,shopping bags;soda;tropical fruit,0.017,whole milk,0.458,0.010,0.588,1.284
19824,bottled beer;bottled water;soda,0.017,whole milk,0.458,0.010,0.588,1.284
19825,other vegetables;rolls/buns;uht-milk,0.017,whole milk,0.458,0.010,0.588,1.284
19826,brown bread;other vegetables;sausage,0.017,whole milk,0.458,0.010,0.588,1.284
19827,pastry;tropical fruit;yogurt,0.017,whole milk,0.458,0.010,0.588,1.284
19828,canned beer;other vegetables;pastry,0.017,whole milk,0.458,0.010,0.588,1.284
19829,bottled water;canned beer;soda,0.017,whole milk,0.458,0.010,0.588,1.284
19830,pastry;root vegetables;yogurt,0.017,whole milk,0.458,0.010,0.588,1.284
19831,other vegetables;root vegetables;yogurt,0.034,whole milk,0.458,0.020,0.588,1.284
19832,other vegetables;rolls/buns;sausage;soda,0.017,whole milk,0.458,0.010,0.588,1.284
19833,ham,0.063,whole milk,0.458,0.037,0.587,1.282
19834,rolls/buns;whipped/sour cream,0.058,whole milk,0.458,0.034,0.586,1.280
19835,beef;citrus fruit,0.029,whole milk,0.458,0.017,0.586,1.280
19836,berries;rolls/buns,0.029,whole milk,0.458,0.017,0.586,1.280
19837,citrus fruit;yogurt,0.058,whole milk,0.458,0.034,0.586,1.280
19838,cream cheese;yogurt,0.029,whole milk,0.458,0.017,0.586,1.280
19839,root vegetables;soda;yogurt,0.029,whole milk,0.458,0.017,0.586,1.280
19840,bottled water;pip fruit,0.041,whole milk,0.458,0.024,0.585,1.278
19841,beef;rolls/buns,0.041,whole milk,0.458,0.024,0.585,1.278
19842,brown bread;rolls/buns,0.053,whole milk,0.458,0.031,0.585,1.277
19843,domestic eggs;rolls/buns,0.053,whole milk,0.458,0.031,0.585,1.277
19844,condensed milk,0.024,whole milk,0.458,0.014,0.583,1.274
19845,cat food;other vegetables,0.024,whole milk,0.458,0.014,0.583,1.274
19846,shopping bags;whipped/sour cream,0.024,whole milk,0.458,0.014,0.583,1.274
19847,other vegetables;white bread,0.036,whole milk,0.458,0.021,0.583,1.274
19848,dishes;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19849,bottled beer;frozen meals,0.012,whole milk,0.458,0.007,0.583,1.274
19850,canned fish;other vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19851,herbs;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19852,ham;pip fruit,0.012,whole milk,0.458,0.007,0.583,1.274
19853,chocolate;tropical fruit,0.024,whole milk,0.458,0.014,0.583,1.274
19854,chocolate;margarine,0.012,whole milk,0.458,0.007,0.583,1.274
19855,chewing gum;root vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19856,processed cheese;root vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19857,red/blush wine;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19858,hard cheese;shopping bags,0.012,whole milk,0.458,0.007,0.583,1.274
19859,frozen vegetables;soda,0.036,whole milk,0.458,0.021,0.583,1.274
19860,pork;whipped/sour cream,0.024,whole milk,0.458,0.014,0.583,1.274
19861,butter;chocolate,0.012,whole milk,0.458,0.007,0.583,1.274
19862,bottled beer;oil,0.012,whole milk,0.458,0.007,0.583,1.274
19863,brown bread;uht-milk,0.012,whole milk,0.458,0.007,0.583,1.274
19864,margarine;uht-milk,0.012,whole milk,0.458,0.007,0.583,1.274
19865,semi-finished bread;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19866,butter milk;sausage,0.012,whole milk,0.458,0.007,0.583,1.274
19867,bottled beer;fruit/vegetable juice,0.024,whole milk,0.458,0.014,0.583,1.274
19868,citrus fruit;misc. beverages,0.012,whole milk,0.458,0.007,0.583,1.274
19869,canned beer;fruit/vegetable juice,0.024,whole milk,0.458,0.014,0.583,1.274
19870,bottled water;candy,0.012,whole milk,0.458,0.007,0.583,1.274
19871,ice cream;pastry,0.012,whole milk,0.458,0.007,0.583,1.274
19872,flour;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19873,oil;sausage,0.012,whole milk,0.458,0.007,0.583,1.274
19874,whipped/sour cream;yogurt,0.048,whole milk,0.458,0.028,0.583,1.274
19875,onions;yogurt,0.024,whole milk,0.458,0.014,0.583,1.274
19876,candy;canned beer,0.012,whole milk,0.458,0.007,0.583,1.274
19877,baking powder;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19878,soda;soft cheese,0.012,whole milk,0.458,0.007,0.583,1.274
19879,baking powder;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19880,other vegetables;pastry,0.072,whole milk,0.458,0.042,0.583,1.274
19881,canned beer;grapes,0.012,whole milk,0.458,0.007,0.583,1.274
19882,curd;shopping bags,0.024,whole milk,0.458,0.014,0.583,1.274
19883,hard cheese;sausage,0.012,whole milk,0.458,0.007,0.583,1.274
19884,cream cheese;curd,0.012,whole milk,0.458,0.007,0.583,1.274
19885,bottled water;hygiene articles,0.012,whole milk,0.458,0.007,0.583,1.274
19886,newspapers;sugar,0.012,whole milk,0.458,0.007,0.583,1.274
19887,brown bread;onions,0.012,whole milk,0.458,0.007,0.583,1.274
19888,napkins;rolls/buns,0.036,whole milk,0.458,0.021,0.583,1.274
19889,bottled beer;brown bread,0.024,whole milk,0.458,0.014,0.583,1.274
19890,dessert;frozen vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19891,frankfurter;waffles,0.012,whole milk,0.458,0.007,0.583,1.274
19892,fruit/vegetable juice;sugar,0.012,whole milk,0.458,0.007,0.583,1.274
19893,onions;pork,0.012,whole milk,0.458,0.007,0.583,1.274
19894,margarine;shopping bags,0.024,whole milk,0.458,0.014,0.583,1.274
19895,soda;waffles,0.024,whole milk,0.458,0.014,0.583,1.274
19896,pickled vegetables;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19897,bottled water;sliced cheese,0.012,whole milk,0.458,0.007,0.583,1.274
19898,frozen meals;pastry,0.012,whole milk,0.458,0.007,0.583,1.274
19899,canned beer;frozen vegetables,0.024,whole milk,0.458,0.014,0.583,1.274
19900,bottled water;frankfurter;root vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19901,citrus fruit;pip fruit;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19902,bottled water;butter;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19903,bottled water;fruit/vegetable juice;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19904,bottled beer;canned beer;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19905,frankfurter;root vegetables;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19906,sausage;tropical fruit;whipped/sour cream,0.012,whole milk,0.458,0.007,0.583,1.274
19907,hard cheese;other vegetables;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19908,pip fruit;rolls/buns;whipped/sour cream,0.012,whole milk,0.458,0.007,0.583,1.274
19909,brown bread;citrus fruit;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19910,curd;pastry;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19911,other vegetables;shopping bags;whipped/sour cream,0.012,whole milk,0.458,0.007,0.583,1.274
19912,citrus fruit;curd;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19913,sausage;tropical fruit;yogurt,0.024,whole milk,0.458,0.014,0.583,1.274
19914,bottled water;chicken;other vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19915,rolls/buns;soda;uht-milk,0.012,whole milk,0.458,0.007,0.583,1.274
19916,bottled water;pastry;root vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19917,beef;pastry;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19918,canned beer;fruit/vegetable juice;other vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19919,canned beer;curd;other vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19920,onions;rolls/buns;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19921,brown bread;canned beer;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19922,canned beer;pip fruit;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19923,canned beer;margarine;other vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19924,butter;citrus fruit;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19925,citrus fruit;frankfurter;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19926,frankfurter;pip fruit;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19927,margarine;other vegetables;sausage,0.012,whole milk,0.458,0.007,0.583,1.274
19928,beverages;rolls/buns;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19929,margarine;other vegetables;whipped/sour cream,0.012,whole milk,0.458,0.007,0.583,1.274
19930,fruit/vegetable juice;other vegetables;rolls/buns,0.024,whole milk,0.458,0.014,0.583,1.274
19931,fruit/vegetable juice;other vegetables;pip fruit,0.012,whole milk,0.458,0.007,0.583,1.274
19932,citrus fruit;domestic eggs;other vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19933,bottled beer;bottled water;sausage,0.012,whole milk,0.458,0.007,0.583,1.274
19934,bottled beer;curd;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19935,other vegetables;sausage;uht-milk,0.012,whole milk,0.458,0.007,0.583,1.274
19936,onions;rolls/buns;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19937,bottled water;pip fruit;root vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19938,canned beer;newspapers;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19939,root vegetables;sausage;whipped/sour cream,0.012,whole milk,0.458,0.007,0.583,1.274
19940,canned beer;newspapers;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19941,pastry;root vegetables;tropical fruit,0.012,whole milk,0.458,0.007,0.583,1.274
19942,fruit/vegetable juice;pastry;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19943,canned beer;fruit/vegetable juice;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19944,other vegetables;pork;whipped/sour cream,0.012,whole milk,0.458,0.007,0.583,1.274
19945,other vegetables;pastry;soda,0.024,whole milk,0.458,0.014,0.583,1.274
19946,canned beer;frankfurter;rolls/buns,0.012,whole milk,0.458,0.007,0.583,1.274
19947,beef;pip fruit;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19948,pip fruit;pork;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19949,frankfurter;tropical fruit;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19950,bottled water;citrus fruit;root vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19951,chicken;soda;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19952,rolls/buns;sausage;soda,0.036,whole milk,0.458,0.021,0.583,1.274
19953,coffee;rolls/buns;root vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19954,bottled beer;frankfurter;other vegetables,0.012,whole milk,0.458,0.007,0.583,1.274
19955,citrus fruit;root vegetables;sausage,0.012,whole milk,0.458,0.007,0.583,1.274
19956,curd;other vegetables;pork,0.012,whole milk,0.458,0.007,0.583,1.274
19957,citrus fruit;other vegetables;rolls/buns;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19958,bottled water;other vegetables;root vegetables;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19959,other vegetables;rolls/buns;soda;whipped/sour cream,0.012,whole milk,0.458,0.007,0.583,1.274
19960,citrus fruit;other vegetables;soda;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19961,other vegetables;pip fruit;rolls/buns;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19962,rolls/buns;root vegetables;soda;yogurt,0.012,whole milk,0.458,0.007,0.583,1.274
19963,bottled water;other vegetables;sausage;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19964,other vegetables;pastry;rolls/buns;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19965,bottled beer;other vegetables;rolls/buns;soda,0.012,whole milk,0.458,0.007,0.583,1.274
19966,bottled beer;root vegetables,0.043,whole milk,0.458,0.025,0.581,1.269
19967,brown bread;pastry,0.031,whole milk,0.458,0.018,0.581,1.268
19968,bottled water;domestic eggs,0.031,whole milk,0.458,0.018,0.581,1.268
19969,canned beer;pip fruit,0.031,whole milk,0.458,0.018,0.581,1.268
19970,other vegetables;waffles,0.031,whole milk,0.458,0.018,0.581,1.268
19971,brown bread;shopping bags,0.031,whole milk,0.458,0.018,0.581,1.268
19972,ice cream;soda,0.019,whole milk,0.458,0.011,0.579,1.264
19973,berries;bottled water,0.019,whole milk,0.458,0.011,0.579,1.264
19974,grapes;soda,0.019,whole milk,0.458,0.011,0.579,1.264
19975,curd;newspapers,0.019,whole milk,0.458,0.011,0.579,1.264
19976,butter;fruit/vegetable juice,0.019,whole milk,0.458,0.011,0.579,1.264
19977,frankfurter;fruit/vegetable juice,0.019,whole milk,0.458,0.011,0.579,1.264
19978,curd;fruit/vegetable juice,0.019,whole milk,0.458,0.011,0.579,1.264
19979,specialty bar;yogurt,0.019,whole milk,0.458,0.011,0.579,1.264
19980,fruit/vegetable juice;rolls/buns;yogurt,0.019,whole milk,0.458,0.011,0.579,1.264
19981,butter;rolls/buns;soda,0.019,whole milk,0.458,0.011,0.579,1.264
19982,fruit/vegetable juice;other vegetables;soda,0.019,whole milk,0.458,0.011,0.579,1.264
19983,bottled water;shopping bags;soda,0.019,whole milk,0.458,0.011,0.579,1.264
19984,bottled water;citrus fruit;rolls/buns,0.019,whole milk,0.458,0.011,0.579,1.264
19985,chewing gum,0.045,whole milk,0.458,0.026,0.578,1.262
19986,bottled beer;newspapers,0.026,whole milk,0.458,0.015,0.577,1.260
19987,citrus fruit;curd,0.026,whole milk,0.458,0.015,0.577,1.260
19988,root vegetables;white bread,0.026,whole milk,0.458,0.015,0.577,1.260
19989,oil;other vegetables,0.026,whole milk,0.458,0.015,0.577,1.260
19990,butter;pastry,0.026,whole milk,0.458,0.015,0.577,1.260
19991,bottled water;other vegetables;tropical fruit,0.026,whole milk,0.458,0.015,0.577,1.260
19992,soda;tropical fruit;yogurt,0.026,whole milk,0.458,0.015,0.577,1.260
19993,other vegetables;pip fruit;soda,0.026,whole milk,0.458,0.015,0.577,1.260
19994,bottled water;other vegetables;root vegetables,0.026,whole milk,0.458,0.015,0.577,1.260
19995,fruit/vegetable juice;tropical fruit,0.033,whole milk,0.458,0.019,0.576,1.257
19996,bottled beer;pip fruit,0.033,whole milk,0.458,0.019,0.576,1.257
19997,cream cheese;rolls/buns,0.033,whole milk,0.458,0.019,0.576,1.257
19998,rolls/buns;tropical fruit;yogurt,0.033,whole milk,0.458,0.019,0.576,1.257
19999,bottled water;canned beer,0.040,whole milk,0.458,0.023,0.575,1.255
20000,bottled beer;sausage,0.040,whole milk,0.458,0.023,0.575,1.255
20001,bottled beer;bottled water,0.040,whole milk,0.458,0.023,0.575,1.255
20002,newspapers;yogurt,0.047,whole milk,0.458,0.027,0.574,1.254
20003,bottled water;root vegetables,0.054,whole milk,0.458,0.031,0.574,1.253
20004,domestic eggs;other vegetables,0.054,whole milk,0.458,0.031,0.574,1.253
20005,bottled beer;other vegetables,0.068,whole milk,0.458,0.039,0.574,1.252
20006,canned vegetables,0.021,whole milk,0.458,0.012,0.571,1.248
20007,light bulbs,0.007,whole milk,0.458,0.004,0.571,1.248
20008,snack products,0.007,whole milk,0.458,0.004,0.571,1.248
20009,grapes;sausage,0.014,whole milk,0.458,0.008,0.571,1.248
20010,canned fish;pip fruit,0.007,whole milk,0.458,0.004,0.571,1.248
20011,dessert;meat,0.007,whole milk,0.458,0.004,0.571,1.248
20012,salty snack;soda,0.021,whole milk,0.458,0.012,0.571,1.248
20013,citrus fruit;red/blush wine,0.007,whole milk,0.458,0.004,0.571,1.248
20014,specialty chocolate;white bread,0.007,whole milk,0.458,0.004,0.571,1.248
20015,pastry;semi-finished bread,0.007,whole milk,0.458,0.004,0.571,1.248
20016,fruit/vegetable juice;processed cheese,0.007,whole milk,0.458,0.004,0.571,1.248
20017,butter milk;uht-milk,0.007,whole milk,0.458,0.004,0.571,1.248
20018,brown bread;cream cheese,0.014,whole milk,0.458,0.008,0.571,1.248
20019,chicken;white wine,0.007,whole milk,0.458,0.004,0.571,1.248
20020,butter milk;meat,0.007,whole milk,0.458,0.004,0.571,1.248
20021,canned vegetables;soda,0.007,whole milk,0.458,0.004,0.571,1.248
20022,finished products;rolls/buns,0.007,whole milk,0.458,0.004,0.571,1.248
20023,butter milk;pastry,0.014,whole milk,0.458,0.008,0.571,1.248
20024,dessert;uht-milk,0.007,whole milk,0.458,0.004,0.571,1.248
20025,flower (seeds);rolls/buns,0.007,whole milk,0.458,0.004,0.571,1.248
20026,citrus fruit;flour,0.007,whole milk,0.458,0.004,0.571,1.248
20027,pip fruit;pot plants,0.007,whole milk,0.458,0.004,0.571,1.248
20028,grapes;margarine,0.007,whole milk,0.458,0.004,0.571,1.248
20029,flower (seeds);other vegetables,0.007,whole milk,0.458,0.004,0.571,1.248
20030,dishes;root vegetables,0.007,whole milk,0.458,0.004,0.571,1.248
20031,domestic eggs;root vegetables,0.035,whole milk,0.458,0.020,0.571,1.248
20032,root vegetables;spread cheese,0.007,whole milk,0.458,0.004,0.571,1.248
20033,condensed milk;sausage,0.007,whole milk,0.458,0.004,0.571,1.248
20034,citrus fruit;herbs,0.007,whole milk,0.458,0.004,0.571,1.248
20035,canned fish;rolls/buns,0.014,whole milk,0.458,0.008,0.571,1.248
20036,bottled beer;processed cheese,0.007,whole milk,0.458,0.004,0.571,1.248
20037,fruit/vegetable juice;specialty chocolate,0.007,whole milk,0.458,0.004,0.571,1.248
20038,chocolate;hygiene articles,0.007,whole milk,0.458,0.004,0.571,1.248
20039,curd;pork,0.021,whole milk,0.458,0.012,0.571,1.248
20040,root vegetables;specialty chocolate,0.014,whole milk,0.458,0.008,0.571,1.248
20041,hygiene articles;margarine,0.007,whole milk,0.458,0.004,0.571,1.248
20042,hamburger meat;root vegetables,0.021,whole milk,0.458,0.012,0.571,1.248
20043,newspapers;sliced cheese,0.007,whole milk,0.458,0.004,0.571,1.248
20044,berries;canned beer,0.014,whole milk,0.458,0.008,0.571,1.248
20045,coffee;pork,0.014,whole milk,0.458,0.008,0.571,1.248
20046,chewing gum;pork,0.007,whole milk,0.458,0.004,0.571,1.248
20047,chicken;specialty chocolate,0.007,whole milk,0.458,0.004,0.571,1.248
20048,bottled beer;herbs,0.007,whole milk,0.458,0.004,0.571,1.248
20049,beef;hard cheese,0.007,whole milk,0.458,0.004,0.571,1.248
20050,other vegetables;sweet spreads,0.007,whole milk,0.458,0.004,0.571,1.248
20051,flour;pastry,0.007,whole milk,0.458,0.004,0.571,1.248
20052,canned beer;flour,0.007,whole milk,0.458,0.004,0.571,1.248
20053,pastry;uht-milk,0.014,whole milk,0.458,0.008,0.571,1.248
20054,specialty bar;tropical fruit,0.014,whole milk,0.458,0.008,0.571,1.248
20055,canned beer;tropical fruit,0.042,whole milk,0.458,0.024,0.571,1.248
20056,bottled water;cream cheese,0.021,whole milk,0.458,0.012,0.571,1.248
20057,meat;soda,0.021,whole milk,0.458,0.012,0.571,1.248
20058,coffee;waffles,0.007,whole milk,0.458,0.004,0.571,1.248
20059,berries;cream cheese,0.007,whole milk,0.458,0.004,0.571,1.248
20060,cream cheese;meat,0.007,whole milk,0.458,0.004,0.571,1.248
20061,soda;zwieback,0.007,whole milk,0.458,0.004,0.571,1.248
20062,butter;sliced cheese,0.007,whole milk,0.458,0.004,0.571,1.248
20063,baking powder;sausage,0.007,whole milk,0.458,0.004,0.571,1.248
20064,pork;yogurt,0.042,whole milk,0.458,0.024,0.571,1.248
20065,beverages;butter milk,0.007,whole milk,0.458,0.004,0.571,1.248
20066,brown bread;specialty bar,0.007,whole milk,0.458,0.004,0.571,1.248
20067,canned beer;herbs,0.007,whole milk,0.458,0.004,0.571,1.248
20068,onions;white bread,0.007,whole milk,0.458,0.004,0.571,1.248
20069,canned beer;coffee,0.021,whole milk,0.458,0.012,0.571,1.248
20070,margarine;specialty bar,0.007,whole milk,0.458,0.004,0.571,1.248
20071,citrus fruit;pot plants,0.007,whole milk,0.458,0.004,0.571,1.248
20072,hamburger meat;shopping bags,0.014,whole milk,0.458,0.008,0.571,1.248
20073,curd;uht-milk,0.014,whole milk,0.458,0.008,0.571,1.248
20074,long life bakery product;onions,0.007,whole milk,0.458,0.004,0.571,1.248
20075,misc. beverages;onions,0.007,whole milk,0.458,0.004,0.571,1.248
20076,coffee;sugar,0.007,whole milk,0.458,0.004,0.571,1.248
20077,chocolate;specialty chocolate,0.007,whole milk,0.458,0.004,0.571,1.248
20078,cat food;domestic eggs,0.007,whole milk,0.458,0.004,0.571,1.248
20079,liquor;sausage,0.007,whole milk,0.458,0.004,0.571,1.248
20080,cream cheese;ham,0.007,whole milk,0.458,0.004,0.571,1.248
20081,canned beer;pickled vegetables,0.007,whole milk,0.458,0.004,0.571,1.248
20082,candy;pork,0.007,whole milk,0.458,0.004,0.571,1.248
20083,liquor;shopping bags,0.007,whole milk,0.458,0.004,0.571,1.248
20084,canned beer;soft cheese,0.007,whole milk,0.458,0.004,0.571,1.248
20085,canned beer;dishes,0.007,whole milk,0.458,0.004,0.571,1.248
20086,coffee;pastry,0.021,whole milk,0.458,0.012,0.571,1.248
20087,cake bar;sausage,0.007,whole milk,0.458,0.004,0.571,1.248
20088,canned beer;napkins,0.014,whole milk,0.458,0.008,0.571,1.248
20089,chicken;hygiene articles,0.007,whole milk,0.458,0.004,0.571,1.248
20090,citrus fruit;semi-finished bread,0.007,whole milk,0.458,0.004,0.571,1.248
20091,frozen meals;napkins,0.007,whole milk,0.458,0.004,0.571,1.248
20092,fruit/vegetable juice;pickled vegetables,0.007,whole milk,0.458,0.004,0.571,1.248
20093,frozen meals;rolls/buns,0.028,whole milk,0.458,0.016,0.571,1.248
20094,instant coffee;yogurt,0.007,whole milk,0.458,0.004,0.571,1.248
20095,sugar;yogurt,0.021,whole milk,0.458,0.012,0.571,1.248
20096,frankfurter;hamburger meat,0.014,whole milk,0.458,0.008,0.571,1.248
20097,chicken;oil,0.007,whole milk,0.458,0.004,0.571,1.248
20098,white bread;yogurt,0.028,whole milk,0.458,0.016,0.571,1.248
20099,berries;uht-milk,0.007,whole milk,0.458,0.004,0.571,1.248
20100,long life bakery product;napkins,0.007,whole milk,0.458,0.004,0.571,1.248
20101,instant coffee;rolls/buns,0.007,whole milk,0.458,0.004,0.571,1.248
20102,pip fruit;sausage,0.042,whole milk,0.458,0.024,0.571,1.248
20103,whipped/sour cream;white wine,0.007,whole milk,0.458,0.004,0.571,1.248
20104,curd;hygiene articles,0.007,whole milk,0.458,0.004,0.571,1.248
20105,pet care;yogurt,0.007,whole milk,0.458,0.004,0.571,1.248
20106,candy;root vegetables,0.014,whole milk,0.458,0.008,0.571,1.248
20107,butter;whipped/sour cream,0.021,whole milk,0.458,0.012,0.571,1.248
20108,waffles;whipped/sour cream,0.014,whole milk,0.458,0.008,0.571,1.248
20109,citrus fruit;salt,0.007,whole milk,0.458,0.004,0.571,1.248
20110,frozen fish;sausage,0.007,whole milk,0.458,0.004,0.571,1.248
20111,frozen vegetables;long life bakery product,0.007,whole milk,0.458,0.004,0.571,1.248
20112,frankfurter;soft cheese,0.007,whole milk,0.458,0.004,0.571,1.248
20113,cake bar;tropical fruit,0.007,whole milk,0.458,0.004,0.571,1.248
20114,dessert;hamburger meat,0.007,whole milk,0.458,0.004,0.571,1.248
20115,detergent;pip fruit,0.007,whole milk,0.458,0.004,0.571,1.248
20116,flower (seeds);soda,0.007,whole milk,0.458,0.004,0.571,1.248
20117,curd;grapes,0.007,whole milk,0.458,0.004,0.571,1.248
20118,bottled water;oil,0.014,whole milk,0.458,0.008,0.571,1.248
20119,citrus fruit;oil,0.014,whole milk,0.458,0.008,0.571,1.248
20120,brown bread;herbs,0.007,whole milk,0.458,0.004,0.571,1.248
20121,rolls/buns;sliced cheese,0.021,whole milk,0.458,0.012,0.571,1.248
20122,onions;waffles,0.007,whole milk,0.458,0.004,0.571,1.248
20123,chocolate;oil,0.007,whole milk,0.458,0.004,0.571,1.248
20124,chewing gum;margarine,0.007,whole milk,0.458,0.004,0.571,1.248
20125,butter milk;frozen vegetables,0.007,whole milk,0.458,0.004,0.571,1.248
20126,chewing gum;other vegetables,0.021,whole milk,0.458,0.012,0.571,1.248
20127,bottled water;sausage,0.049,whole milk,0.458,0.028,0.571,1.248
20128,dishes;sausage,0.007,whole milk,0.458,0.004,0.571,1.248
20129,hard cheese;margarine,0.007,whole milk,0.458,0.004,0.571,1.248
20130,dessert;sugar,0.007,whole milk,0.458,0.004,0.571,1.248
20131,domestic eggs;white bread,0.014,whole milk,0.458,0.008,0.571,1.248
20132,domestic eggs;whipped/sour cream,0.021,whole milk,0.458,0.012,0.571,1.248
20133,brown bread;fruit/vegetable juice,0.021,whole milk,0.458,0.012,0.571,1.248
20134,berries;onions,0.007,whole milk,0.458,0.004,0.571,1.248
20135,finished products;other vegetables,0.007,whole milk,0.458,0.004,0.571,1.248
20136,sausage;sugar,0.021,whole milk,0.458,0.012,0.571,1.248
20137,pasta;shopping bags,0.007,whole milk,0.458,0.004,0.571,1.248
20138,root vegetables;seasonal products,0.007,whole milk,0.458,0.004,0.571,1.248
20139,bottled water;margarine,0.028,whole milk,0.458,0.016,0.571,1.248
20140,chocolate;newspapers,0.014,whole milk,0.458,0.008,0.571,1.248
20141,baking powder;canned beer,0.007,whole milk,0.458,0.004,0.571,1.248
20142,citrus fruit;processed cheese,0.007,whole milk,0.458,0.004,0.571,1.248
20143,candy;frozen vegetables,0.007,whole milk,0.458,0.004,0.571,1.248
20144,newspapers;specialty chocolate,0.007,whole milk,0.458,0.004,0.571,1.248
20145,other vegetables;processed cheese,0.014,whole milk,0.458,0.008,0.571,1.248
20146,pastry;rolls/buns,0.070,whole milk,0.458,0.040,0.571,1.248
20147,pastry;soft cheese,0.007,whole milk,0.458,0.004,0.571,1.248
