id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
977,oliwa z oliwek;chleb pełnoziarnisty,0.075,banany,0.389,0.023,0.307,0.788
978,ziemniaki;pomidory,0.075,banany,0.389,0.023,0.307,0.788
979,oliwa z oliwek;ser żółty,0.075,banany,0.389,0.023,0.307,0.788
980,chleb pełnoziarnisty;kurczak,0.076,jogurt naturalny,0.434,0.026,0.342,0.788
981,oliwa z oliwek;jogurt naturalny,0.085,ser żółty,0.418,0.028,0.329,0.788
982,płatki owsiane;kurczak,0.046,chleb pełnoziarnisty,0.414,0.015,0.326,0.788
983,jabłka;ogórki,0.150,jajka,0.432,0.051,0.340,0.787
984,pomidory;kurczak,0.049,banany,0.389,0.015,0.306,0.787
985,jabłka;płatki owsiane,0.082,mleko,0.434,0.028,0.341,0.787
986,oliwa z oliwek;ser żółty,0.075,jabłka,0.407,0.024,0.320,0.786
987,oliwa z oliwek;chleb pełnoziarnisty,0.075,jabłka,0.407,0.024,0.320,0.786
988,ogórki;jogurt naturalny,0.162,jajka,0.432,0.055,0.340,0.786
989,oliwa z oliwek;płatki owsiane,0.045,ogórki,0.396,0.014,0.311,0.786
990,pomidory;ser żółty,0.065,oliwa z oliwek,0.196,0.010,0.154,0.785
991,jogurt naturalny;banany,0.156,pomidory,0.196,0.024,0.154,0.785
992,ziemniaki;ryż brązowy,0.156,oliwa z oliwek,0.196,0.024,0.154,0.785
993,chleb pełnoziarnisty;jogurt naturalny,0.169,oliwa z oliwek,0.196,0.026,0.154,0.785
994,jabłka;mleko,0.170,płatki owsiane,0.210,0.028,0.165,0.784
995,płatki owsiane;ogórki,0.074,chleb pełnoziarnisty,0.414,0.024,0.324,0.783
996,pomidory;ogórki,0.068,jajka,0.432,0.023,0.338,0.783
997,ziemniaki;jogurt naturalny,0.165,ser żółty,0.418,0.054,0.327,0.783
998,ryż brązowy;chleb pełnoziarnisty,0.176,oliwa z oliwek,0.196,0.027,0.153,0.783
999,ziemniaki;ser żółty,0.159,jogurt naturalny,0.434,0.054,0.340,0.783
1000,płatki owsiane;ogórki,0.074,jajka,0.432,0.025,0.338,0.782
1001,jabłka;banany,0.160,kurczak,0.192,0.024,0.150,0.781
1002,płatki owsiane;jajka,0.080,kurczak,0.192,0.012,0.150,0.781
1003,oliwa z oliwek;ryż brązowy,0.070,makaron pełnoziarnisty,0.183,0.010,0.143,0.781
1004,chleb pełnoziarnisty;mleko,0.177,płatki owsiane,0.210,0.029,0.164,0.780
1005,jajka;banany,0.157,oliwa z oliwek,0.196,0.024,0.153,0.780
1006,ser żółty;płatki owsiane,0.078,ryż brązowy,0.412,0.025,0.321,0.778
1007,pomidory;ser żółty,0.065,ogórki,0.396,0.020,0.308,0.777
1008,ryż brązowy;ogórki,0.169,makaron pełnoziarnisty,0.183,0.024,0.142,0.776
1009,jabłka;chleb pełnoziarnisty,0.162,makaron pełnoziarnisty,0.183,0.023,0.142,0.776
1010,jajka;ryż brązowy,0.171,oliwa z oliwek,0.196,0.026,0.152,0.776
1011,jabłka;kurczak,0.066,pomidory,0.196,0.010,0.152,0.773
1012,jabłka;makaron pełnoziarnisty,0.066,pomidory,0.196,0.010,0.152,0.773
1013,oliwa z oliwek;mleko,0.075,chleb pełnoziarnisty,0.414,0.024,0.320,0.773
1014,mleko;makaron pełnoziarnisty,0.071,ziemniaki,0.401,0.022,0.310,0.773
1015,ziemniaki;makaron pełnoziarnisty,0.062,ser żółty,0.418,0.020,0.323,0.772
1016,pomidory;ryż brązowy,0.063,jajka,0.432,0.021,0.333,0.772
1017,oliwa z oliwek;mleko,0.075,jajka,0.432,0.025,0.333,0.772
1018,ogórki;mleko,0.162,jajka,0.432,0.054,0.333,0.772
1019,jajka;jogurt naturalny,0.180,ogórki,0.396,0.055,0.306,0.772
1020,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,banany,0.389,0.021,0.300,0.771
1021,ogórki;makaron pełnoziarnisty,0.070,banany,0.389,0.021,0.300,0.771
1022,płatki owsiane;jajka,0.080,banany,0.389,0.024,0.300,0.771
1023,jabłka;jajka,0.167,ogórki,0.396,0.051,0.305,0.771
1024,ziemniaki;ryż brązowy,0.156,makaron pełnoziarnisty,0.183,0.022,0.141,0.771
1025,mleko;kurczak,0.068,ziemniaki,0.401,0.021,0.309,0.770
1026,jabłka;płatki owsiane,0.082,ryż brązowy,0.412,0.026,0.317,0.770
1027,ser żółty;jogurt naturalny,0.175,ziemniaki,0.401,0.054,0.309,0.770
1028,płatki owsiane;kurczak,0.046,ogórki,0.396,0.014,0.304,0.769
1029,jajka;ogórki,0.155,płatki owsiane,0.210,0.025,0.161,0.768
1030,oliwa z oliwek;ogórki,0.063,mleko,0.434,0.021,0.333,0.768
1031,oliwa z oliwek;płatki owsiane,0.045,jogurt naturalny,0.434,0.015,0.333,0.768
1032,ogórki;banany,0.156,kurczak,0.192,0.023,0.147,0.768
1033,ryż brązowy;makaron pełnoziarnisty,0.067,banany,0.389,0.020,0.299,0.767
1034,ser żółty;płatki owsiane,0.078,ziemniaki,0.401,0.024,0.308,0.767
1035,jajka;jogurt naturalny,0.180,płatki owsiane,0.210,0.029,0.161,0.767
1036,płatki owsiane;mleko,0.079,ogórki,0.396,0.024,0.304,0.767
1037,płatki owsiane;jogurt naturalny,0.079,ogórki,0.396,0.024,0.304,0.767
1038,ser żółty;makaron pełnoziarnisty,0.063,chleb pełnoziarnisty,0.414,0.020,0.317,0.767
1039,ryż brązowy;kurczak,0.060,chleb pełnoziarnisty,0.414,0.019,0.317,0.765
1040,płatki owsiane;chleb pełnoziarnisty,0.073,ryż brązowy,0.412,0.023,0.315,0.765
1041,jogurt naturalny;mleko,0.184,kurczak,0.192,0.027,0.147,0.764
1042,pomidory;kurczak,0.049,ziemniaki,0.401,0.015,0.306,0.763
1043,ryż brązowy;mleko,0.181,płatki owsiane,0.210,0.029,0.160,0.763
1044,pomidory;jabłka,0.057,chleb pełnoziarnisty,0.414,0.018,0.316,0.763
1045,ryż brązowy;makaron pełnoziarnisty,0.067,oliwa z oliwek,0.196,0.010,0.149,0.761
1046,ser żółty;mleko,0.194,płatki owsiane,0.210,0.031,0.160,0.761
1047,ogórki;makaron pełnoziarnisty,0.070,jajka,0.432,0.023,0.329,0.761
1048,płatki owsiane;kurczak,0.046,ziemniaki,0.401,0.014,0.304,0.759
1049,płatki owsiane;jajka,0.080,ryż brązowy,0.412,0.025,0.313,0.758
1050,ryż brązowy,0.412,kurczak,0.192,0.060,0.146,0.758
1051,jabłka;ryż brązowy,0.175,oliwa z oliwek,0.196,0.026,0.149,0.758
1052,pomidory;chleb pełnoziarnisty,0.076,mleko,0.434,0.025,0.329,0.758
1053,chleb pełnoziarnisty;kurczak,0.076,mleko,0.434,0.025,0.329,0.758
1054,banany;mleko,0.165,kurczak,0.192,0.024,0.145,0.758
1055,płatki owsiane;chleb pełnoziarnisty,0.073,jogurt naturalny,0.434,0.024,0.329,0.758
1056,jajka;ogórki,0.155,pomidory,0.196,0.023,0.148,0.757
1057,pomidory;jajka,0.070,mleko,0.434,0.023,0.329,0.757
1058,ser żółty;ogórki,0.172,kurczak,0.192,0.025,0.145,0.757
1059,jajka;makaron pełnoziarnisty,0.067,mleko,0.434,0.022,0.328,0.757
1060,płatki owsiane;banany,0.067,mleko,0.434,0.022,0.328,0.757
1061,ziemniaki;kurczak,0.065,jabłka,0.407,0.020,0.308,0.756
1062,jabłka;chleb pełnoziarnisty,0.162,oliwa z oliwek,0.196,0.024,0.148,0.756
1063,jabłka;kurczak,0.066,ziemniaki,0.401,0.020,0.303,0.756
1064,płatki owsiane;makaron pełnoziarnisty,0.046,jajka,0.432,0.015,0.326,0.755
1065,ryż brązowy;mleko,0.181,makaron pełnoziarnisty,0.183,0.025,0.138,0.755
1066,pomidory;jogurt naturalny,0.074,ryż brązowy,0.412,0.023,0.311,0.754
1067,płatki owsiane;banany,0.067,ogórki,0.396,0.020,0.299,0.754
1068,płatki owsiane;chleb pełnoziarnisty,0.073,ser żółty,0.418,0.023,0.315,0.754
1069,ziemniaki;ser żółty,0.159,kurczak,0.192,0.023,0.145,0.753
1070,pomidory;ryż brązowy,0.063,ziemniaki,0.401,0.019,0.302,0.752
1071,ogórki;makaron pełnoziarnisty,0.070,ser żółty,0.418,0.022,0.314,0.752
1072,ziemniaki;kurczak,0.065,banany,0.389,0.019,0.292,0.751
1073,ziemniaki;jabłka,0.160,makaron pełnoziarnisty,0.183,0.022,0.137,0.751
1074,jabłka;ser żółty,0.163,oliwa z oliwek,0.196,0.024,0.147,0.751
1075,chleb pełnoziarnisty;ogórki,0.163,oliwa z oliwek,0.196,0.024,0.147,0.751
1076,oliwa z oliwek;makaron pełnoziarnisty,0.036,jabłka,0.407,0.011,0.306,0.751
1077,pomidory;jogurt naturalny,0.074,chleb pełnoziarnisty,0.414,0.023,0.311,0.751
1078,pomidory;ogórki,0.068,ryż brązowy,0.412,0.021,0.309,0.750
1079,mleko;kurczak,0.068,ryż brązowy,0.412,0.021,0.309,0.750
1080,kurczak;makaron pełnoziarnisty,0.040,mleko,0.434,0.013,0.325,0.749
1081,oliwa z oliwek;ryż brązowy,0.070,płatki owsiane,0.210,0.011,0.157,0.748
1082,kurczak;makaron pełnoziarnisty,0.040,ziemniaki,0.401,0.012,0.300,0.748
1083,płatki owsiane;ogórki,0.074,mleko,0.434,0.024,0.324,0.747
1084,płatki owsiane;ogórki,0.074,jogurt naturalny,0.434,0.024,0.324,0.747
1085,ser żółty;ryż brązowy,0.171,oliwa z oliwek,0.196,0.025,0.146,0.746
1086,jajka;mleko,0.171,oliwa z oliwek,0.196,0.025,0.146,0.746
1087,ser żółty;jajka,0.176,makaron pełnoziarnisty,0.183,0.024,0.136,0.745
1088,ryż brązowy;chleb pełnoziarnisty,0.176,makaron pełnoziarnisty,0.183,0.024,0.136,0.745
1089,ziemniaki;kurczak,0.065,mleko,0.434,0.021,0.323,0.744
1090,płatki owsiane;ryż brązowy,0.070,kurczak,0.192,0.010,0.143,0.744
1091,ser żółty;kurczak,0.065,chleb pełnoziarnisty,0.414,0.020,0.308,0.743
1092,mleko;kurczak,0.068,ogórki,0.396,0.020,0.294,0.743
1093,chleb pełnoziarnisty;banany,0.158,oliwa z oliwek,0.196,0.023,0.146,0.743
1094,ziemniaki;jogurt naturalny,0.165,pomidory,0.196,0.024,0.145,0.742
1095,ser żółty;makaron pełnoziarnisty,0.063,jabłka,0.407,0.019,0.302,0.741
1096,ziemniaki;pomidory,0.075,jajka,0.432,0.024,0.320,0.741
1097,oliwa z oliwek;ser żółty,0.075,jajka,0.432,0.024,0.320,0.741
1098,pomidory;makaron pełnoziarnisty,0.042,ser żółty,0.418,0.013,0.310,0.740
1099,jabłka;mleko,0.170,makaron pełnoziarnisty,0.183,0.023,0.135,0.739
1100,oliwa z oliwek;jogurt naturalny,0.085,chleb pełnoziarnisty,0.414,0.026,0.306,0.739
1101,płatki owsiane;jogurt naturalny,0.079,ryż brązowy,0.412,0.024,0.304,0.737
1102,oliwa z oliwek;chleb pełnoziarnisty,0.075,mleko,0.434,0.024,0.320,0.737
1103,ziemniaki;pomidory,0.075,jogurt naturalny,0.434,0.024,0.320,0.737
1104,pomidory;mleko,0.082,chleb pełnoziarnisty,0.414,0.025,0.305,0.736
1105,chleb pełnoziarnisty;mleko,0.177,kurczak,0.192,0.025,0.141,0.736
1106,ogórki;banany,0.156,makaron pełnoziarnisty,0.183,0.021,0.135,0.736
1107,ser żółty;jogurt naturalny,0.175,płatki owsiane,0.210,0.027,0.154,0.735
1108,pomidory;chleb pełnoziarnisty,0.076,ryż brązowy,0.412,0.023,0.303,0.735
1109,pomidory;jajka,0.070,banany,0.389,0.020,0.286,0.734
1110,oliwa z oliwek;pomidory,0.042,banany,0.389,0.012,0.286,0.734
1111,płatki owsiane;jogurt naturalny,0.079,chleb pełnoziarnisty,0.414,0.024,0.304,0.734
1112,ryż brązowy;banany,0.149,makaron pełnoziarnisty,0.183,0.020,0.134,0.733
1113,ser żółty;chleb pełnoziarnisty,0.160,pomidory,0.196,0.023,0.144,0.733
1114,ryż brązowy;kurczak,0.060,jajka,0.432,0.019,0.317,0.733
1115,ryż brązowy;mleko,0.181,oliwa z oliwek,0.196,0.026,0.144,0.733
1116,ser żółty;kurczak,0.065,płatki owsiane,0.210,0.010,0.154,0.733
1117,płatki owsiane;mleko,0.079,jajka,0.432,0.025,0.316,0.733
1118,ser żółty;makaron pełnoziarnisty,0.063,ryż brązowy,0.412,0.019,0.302,0.732
1119,pomidory;jabłka,0.057,jajka,0.432,0.018,0.316,0.731
1120,jajka;mleko,0.171,kurczak,0.192,0.024,0.140,0.731
1121,ser żółty;banany,0.163,płatki owsiane,0.210,0.025,0.153,0.730
1122,pomidory;jajka,0.070,ryż brązowy,0.412,0.021,0.300,0.728
1123,jajka;banany,0.157,płatki owsiane,0.210,0.024,0.153,0.728
1124,jogurt naturalny;makaron pełnoziarnisty,0.057,mleko,0.434,0.018,0.316,0.728
1125,ziemniaki;oliwa z oliwek,0.071,jabłka,0.407,0.021,0.296,0.727
1126,płatki owsiane;makaron pełnoziarnisty,0.046,banany,0.389,0.013,0.283,0.727
1127,chleb pełnoziarnisty;banany,0.158,makaron pełnoziarnisty,0.183,0.021,0.133,0.726
1128,pomidory;banany,0.066,ser żółty,0.418,0.020,0.303,0.725
1129,pomidory;chleb pełnoziarnisty,0.076,ser żółty,0.418,0.023,0.303,0.724
1130,jogurt naturalny;kurczak,0.076,ser żółty,0.418,0.023,0.303,0.724
1131,pomidory;ogórki,0.068,jabłka,0.407,0.020,0.294,0.723
1132,jajka;makaron pełnoziarnisty,0.067,jogurt naturalny,0.434,0.021,0.313,0.722
1133,jogurt naturalny;makaron pełnoziarnisty,0.057,banany,0.389,0.016,0.281,0.722
1134,pomidory;ryż brązowy,0.063,ser żółty,0.418,0.019,0.302,0.722
1135,chleb pełnoziarnisty;mleko,0.177,pomidory,0.196,0.025,0.141,0.721
1136,jabłka;jogurt naturalny,0.177,pomidory,0.196,0.025,0.141,0.721
1137,pomidory;płatki owsiane,0.045,jajka,0.432,0.014,0.311,0.720
1138,płatki owsiane;jajka,0.080,mleko,0.434,0.025,0.313,0.720
1139,ser żółty;banany,0.163,oliwa z oliwek,0.196,0.023,0.141,0.720
1140,ser żółty;ogórki,0.172,płatki owsiane,0.210,0.026,0.151,0.720
1141,oliwa z oliwek;mleko,0.075,banany,0.389,0.021,0.280,0.720
1142,ziemniaki;ser żółty,0.159,płatki owsiane,0.210,0.024,0.151,0.719
1143,pomidory;ser żółty,0.065,jabłka,0.407,0.019,0.292,0.718
1144,banany;kurczak,0.066,ziemniaki,0.401,0.019,0.288,0.718
1145,ziemniaki;płatki owsiane,0.080,ser żółty,0.418,0.024,0.300,0.718
1146,mleko;makaron pełnoziarnisty,0.071,jajka,0.432,0.022,0.310,0.717
1147,jabłka;banany,0.160,makaron pełnoziarnisty,0.183,0.021,0.131,0.717
1148,oliwa z oliwek;płatki owsiane,0.045,mleko,0.434,0.014,0.311,0.717
1149,pomidory;jogurt naturalny,0.074,ogórki,0.396,0.021,0.284,0.717
1150,ziemniaki;mleko,0.178,oliwa z oliwek,0.196,0.025,0.140,0.717
1151,płatki owsiane;mleko,0.079,banany,0.389,0.022,0.278,0.716
1152,ziemniaki;ogórki,0.153,kurczak,0.192,0.021,0.137,0.715
1153,jajka;kurczak,0.080,płatki owsiane,0.210,0.012,0.150,0.714
1154,jabłka;ogórki,0.150,oliwa z oliwek,0.196,0.021,0.140,0.714
1155,płatki owsiane;makaron pełnoziarnisty,0.046,ogórki,0.396,0.013,0.283,0.714
1156,banany;makaron pełnoziarnisty,0.057,ser żółty,0.418,0.017,0.298,0.714
1157,jogurt naturalny;makaron pełnoziarnisty,0.057,ser żółty,0.418,0.017,0.298,0.714
1158,oliwa z oliwek;ogórki,0.063,ziemniaki,0.401,0.018,0.286,0.713
1159,pomidory;ser żółty,0.065,jajka,0.432,0.020,0.308,0.712
1160,ser żółty;płatki owsiane,0.078,chleb pełnoziarnisty,0.414,0.023,0.295,0.712
1161,ser żółty;ogórki,0.172,oliwa z oliwek,0.196,0.024,0.140,0.712
1162,ser żółty;kurczak,0.065,banany,0.389,0.018,0.277,0.712
1163,pomidory;ogórki,0.068,jogurt naturalny,0.434,0.021,0.309,0.712
1164,pomidory;płatki owsiane,0.045,jabłka,0.407,0.013,0.289,0.710
1165,pomidory;ser żółty,0.065,ryż brązowy,0.412,0.019,0.292,0.709
1166,ogórki;kurczak,0.065,mleko,0.434,0.020,0.308,0.709
1167,pomidory;ser żółty,0.065,jogurt naturalny,0.434,0.020,0.308,0.709
1168,ogórki;kurczak,0.065,jogurt naturalny,0.434,0.020,0.308,0.709
1169,jabłka;ryż brązowy,0.175,płatki owsiane,0.210,0.026,0.149,0.707
1170,oliwa z oliwek;mleko,0.075,ogórki,0.396,0.021,0.280,0.707
1171,ryż brązowy;kurczak,0.060,ziemniaki,0.401,0.017,0.283,0.707
1172,ogórki;mleko,0.162,płatki owsiane,0.210,0.024,0.148,0.705
1173,ogórki;jogurt naturalny,0.162,płatki owsiane,0.210,0.024,0.148,0.705
1174,ryż brązowy;ogórki,0.169,płatki owsiane,0.210,0.025,0.148,0.704
1175,oliwa z oliwek;makaron pełnoziarnisty,0.036,mleko,0.434,0.011,0.306,0.704
1176,pomidory;ogórki,0.068,ser żółty,0.418,0.020,0.294,0.704
1177,jajka;mleko,0.171,makaron pełnoziarnisty,0.183,0.022,0.129,0.703
1178,jogurt naturalny;kurczak,0.076,ryż brązowy,0.412,0.022,0.289,0.703
1179,oliwa z oliwek;pomidory,0.042,jabłka,0.407,0.012,0.286,0.702
1180,jabłka;banany,0.160,pomidory,0.196,0.022,0.137,0.702
1181,pomidory;banany,0.066,jajka,0.432,0.020,0.303,0.701
1182,płatki owsiane;kurczak,0.046,mleko,0.434,0.014,0.304,0.701
1183,oliwa z oliwek;banany,0.069,mleko,0.434,0.021,0.304,0.701
1184,ziemniaki;makaron pełnoziarnisty,0.062,chleb pełnoziarnisty,0.414,0.018,0.290,0.701
1185,chleb pełnoziarnisty;ogórki,0.163,płatki owsiane,0.210,0.024,0.147,0.701
1186,ser żółty;ryż brązowy,0.171,kurczak,0.192,0.023,0.135,0.701
1187,jogurt naturalny;makaron pełnoziarnisty,0.057,ziemniaki,0.401,0.016,0.281,0.700
1188,jabłka;ryż brązowy,0.175,pomidory,0.196,0.024,0.137,0.700
1189,ser żółty;ogórki,0.172,makaron pełnoziarnisty,0.183,0.022,0.128,0.699
1190,oliwa z oliwek;ogórki,0.063,jajka,0.432,0.019,0.302,0.698
1191,pomidory;płatki owsiane,0.045,chleb pełnoziarnisty,0.414,0.013,0.289,0.698
1192,pomidory;chleb pełnoziarnisty,0.076,jogurt naturalny,0.434,0.023,0.303,0.697
1193,jajka;makaron pełnoziarnisty,0.067,jabłka,0.407,0.019,0.284,0.697
1194,jajka;ryż brązowy,0.171,płatki owsiane,0.210,0.025,0.146,0.696
1195,jajka;mleko,0.171,płatki owsiane,0.210,0.025,0.146,0.696
1196,ser żółty;ryż brązowy,0.171,płatki owsiane,0.210,0.025,0.146,0.696
1197,ser żółty;jajka,0.176,oliwa z oliwek,0.196,0.024,0.136,0.696
1198,płatki owsiane;ogórki,0.074,banany,0.389,0.020,0.270,0.695
1199,chleb pełnoziarnisty;jogurt naturalny,0.169,pomidory,0.196,0.023,0.136,0.694
1200,ser żółty;makaron pełnoziarnisty,0.063,banany,0.389,0.017,0.270,0.694
1201,chleb pełnoziarnisty;mleko,0.177,oliwa z oliwek,0.196,0.024,0.136,0.692
1202,ziemniaki;jajka,0.177,pomidory,0.196,0.024,0.136,0.692
1203,płatki owsiane;jogurt naturalny,0.079,makaron pełnoziarnisty,0.183,0.010,0.127,0.692
1204,pomidory;jajka,0.070,jogurt naturalny,0.434,0.021,0.300,0.691
1205,jajka;kurczak,0.080,mleko,0.434,0.024,0.300,0.691
1206,pomidory;płatki owsiane,0.045,ser żółty,0.418,0.013,0.289,0.691
1207,jabłka;makaron pełnoziarnisty,0.066,ser żółty,0.418,0.019,0.288,0.689
1208,ziemniaki;ser żółty,0.159,makaron pełnoziarnisty,0.183,0.020,0.126,0.687
1209,mleko;kurczak,0.068,jabłka,0.407,0.019,0.279,0.687
1210,jajka;mleko,0.171,pomidory,0.196,0.023,0.135,0.686
1211,ryż brązowy;kurczak,0.060,banany,0.389,0.016,0.267,0.686
1212,ser żółty;chleb pełnoziarnisty,0.160,płatki owsiane,0.210,0.023,0.144,0.685
1213,jabłka;ryż brązowy,0.175,kurczak,0.192,0.023,0.131,0.685
1214,ser żółty;jogurt naturalny,0.175,kurczak,0.192,0.023,0.131,0.685
1215,pomidory;jajka,0.070,ser żółty,0.418,0.020,0.286,0.684
1216,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,ser żółty,0.418,0.020,0.286,0.684
1217,ser żółty;chleb pełnoziarnisty,0.160,makaron pełnoziarnisty,0.183,0.020,0.125,0.683
1218,ryż brązowy;jogurt naturalny,0.172,pomidory,0.196,0.023,0.134,0.682
1219,jabłka;ogórki,0.150,pomidory,0.196,0.020,0.133,0.680
1220,oliwa z oliwek;ser żółty,0.075,pomidory,0.196,0.010,0.133,0.680
1221,ryż brązowy;makaron pełnoziarnisty,0.067,ser żółty,0.418,0.019,0.284,0.678
1222,ryż brązowy;ogórki,0.169,kurczak,0.192,0.022,0.130,0.678
1223,ziemniaki;banany,0.146,kurczak,0.192,0.019,0.130,0.678
1224,pomidory;ogórki,0.068,mleko,0.434,0.020,0.294,0.678
1225,chleb pełnoziarnisty;jogurt naturalny,0.169,płatki owsiane,0.210,0.024,0.142,0.676
1226,płatki owsiane;makaron pełnoziarnisty,0.046,ser żółty,0.418,0.013,0.283,0.676
1227,oliwa z oliwek;jajka,0.071,ogórki,0.396,0.019,0.268,0.676
1228,kurczak;makaron pełnoziarnisty,0.040,jabłka,0.407,0.011,0.275,0.676
1229,ziemniaki;mleko,0.178,makaron pełnoziarnisty,0.183,0.022,0.124,0.675
1230,ogórki;jogurt naturalny,0.162,makaron pełnoziarnisty,0.183,0.020,0.123,0.675
1231,oliwa z oliwek;makaron pełnoziarnisty,0.036,ryż brązowy,0.412,0.010,0.278,0.674
1232,oliwa z oliwek;kurczak,0.047,ryż brązowy,0.412,0.013,0.277,0.671
1233,ser żółty;mleko,0.194,kurczak,0.192,0.025,0.129,0.671
1234,płatki owsiane;banany,0.067,ziemniaki,0.401,0.018,0.269,0.670
1235,ziemniaki;jabłka,0.160,oliwa z oliwek,0.196,0.021,0.131,0.670
1236,oliwa z oliwek;płatki owsiane,0.045,jajka,0.432,0.013,0.289,0.669
1237,oliwa z oliwek;kurczak,0.047,chleb pełnoziarnisty,0.414,0.013,0.277,0.668
1238,ser żółty;płatki owsiane,0.078,kurczak,0.192,0.010,0.128,0.668
1239,ryż brązowy;chleb pełnoziarnisty,0.176,pomidory,0.196,0.023,0.131,0.667
1240,jabłka;makaron pełnoziarnisty,0.066,jajka,0.432,0.019,0.288,0.666
1241,oliwa z oliwek;jabłka,0.066,jajka,0.432,0.019,0.288,0.666
1242,ryż brązowy;jogurt naturalny,0.172,kurczak,0.192,0.022,0.128,0.666
1243,jogurt naturalny;kurczak,0.076,ogórki,0.396,0.020,0.263,0.665
1244,ryż brązowy;jogurt naturalny,0.172,płatki owsiane,0.210,0.024,0.140,0.664
1245,ryż brązowy;ogórki,0.169,oliwa z oliwek,0.196,0.022,0.130,0.664
1246,jabłka;kurczak,0.066,mleko,0.434,0.019,0.288,0.663
1247,oliwa z oliwek;kurczak,0.047,ser żółty,0.418,0.013,0.277,0.662
1248,pomidory;kurczak,0.049,jajka,0.432,0.014,0.286,0.661
1249,ogórki;jogurt naturalny,0.162,pomidory,0.196,0.021,0.130,0.661
1250,oliwa z oliwek;pomidory,0.042,ogórki,0.396,0.011,0.262,0.661
1251,ogórki;mleko,0.162,oliwa z oliwek,0.196,0.021,0.130,0.661
1252,płatki owsiane;ryż brązowy,0.070,banany,0.389,0.018,0.257,0.661
1253,ogórki;makaron pełnoziarnisty,0.070,jogurt naturalny,0.434,0.020,0.286,0.658
1254,kurczak;makaron pełnoziarnisty,0.040,ser żółty,0.418,0.011,0.275,0.658
1255,oliwa z oliwek;jajka,0.071,jabłka,0.407,0.019,0.268,0.658
1256,pomidory;jogurt naturalny,0.074,jajka,0.432,0.021,0.284,0.657
1257,banany;makaron pełnoziarnisty,0.057,ziemniaki,0.401,0.015,0.263,0.656
1258,płatki owsiane;banany,0.067,jogurt naturalny,0.434,0.019,0.284,0.653
1259,banany;kurczak,0.066,ser żółty,0.418,0.018,0.273,0.652
1260,płatki owsiane;banany,0.067,ryż brązowy,0.412,0.018,0.269,0.652
1261,płatki owsiane;makaron pełnoziarnisty,0.046,mleko,0.434,0.013,0.283,0.651
1262,ziemniaki;jabłka,0.160,kurczak,0.192,0.020,0.125,0.651
1263,ser żółty;chleb pełnoziarnisty,0.160,kurczak,0.192,0.020,0.125,0.651
1264,jajka;banany,0.157,pomidory,0.196,0.020,0.127,0.650
1265,banany;makaron pełnoziarnisty,0.057,jajka,0.432,0.016,0.281,0.650
1266,banany;mleko,0.165,oliwa z oliwek,0.196,0.021,0.127,0.649
1267,pomidory;mleko,0.082,jajka,0.432,0.023,0.280,0.649
1268,banany;makaron pełnoziarnisty,0.057,jogurt naturalny,0.434,0.016,0.281,0.647
1269,jogurt naturalny;makaron pełnoziarnisty,0.057,jabłka,0.407,0.015,0.263,0.647
1270,pomidory;jogurt naturalny,0.074,ser żółty,0.418,0.020,0.270,0.647
1271,ogórki;mleko,0.162,kurczak,0.192,0.020,0.123,0.643
1272,ogórki;jogurt naturalny,0.162,kurczak,0.192,0.020,0.123,0.643
1273,ser żółty;kurczak,0.065,jabłka,0.407,0.017,0.262,0.643
1274,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,ziemniaki,0.401,0.018,0.257,0.641
1275,ziemniaki;oliwa z oliwek,0.071,ogórki,0.396,0.018,0.254,0.640
1276,jogurt naturalny;makaron pełnoziarnisty,0.057,ryż brązowy,0.412,0.015,0.263,0.639
1277,jajka;jogurt naturalny,0.180,makaron pełnoziarnisty,0.183,0.021,0.117,0.638
1278,jabłka;ser żółty,0.163,makaron pełnoziarnisty,0.183,0.019,0.117,0.637
1279,oliwa z oliwek;kurczak,0.047,ziemniaki,0.401,0.012,0.255,0.637
1280,banany;mleko,0.165,płatki owsiane,0.210,0.022,0.133,0.635
1281,ziemniaki;kurczak,0.065,ryż brązowy,0.412,0.017,0.262,0.635
1282,ryż brązowy;ogórki,0.169,pomidory,0.196,0.021,0.124,0.634
1283,płatki owsiane;makaron pełnoziarnisty,0.046,ryż brązowy,0.412,0.012,0.261,0.633
1284,pomidory;jajka,0.070,jabłka,0.407,0.018,0.257,0.632
1285,jabłka;mleko,0.170,pomidory,0.196,0.021,0.124,0.630
1286,ogórki;mleko,0.162,pomidory,0.196,0.020,0.123,0.630
1287,chleb pełnoziarnisty;kurczak,0.076,ser żółty,0.418,0.020,0.263,0.630
1288,pomidory;mleko,0.082,jabłka,0.407,0.021,0.256,0.629
1289,jajka;ryż brązowy,0.171,pomidory,0.196,0.021,0.123,0.627
1290,ser żółty;banany,0.163,pomidory,0.196,0.020,0.123,0.626
1291,jajka;ogórki,0.155,oliwa z oliwek,0.196,0.019,0.123,0.625
1292,ziemniaki;pomidory,0.075,jabłka,0.407,0.019,0.253,0.622
1293,ryż brązowy;chleb pełnoziarnisty,0.176,płatki owsiane,0.210,0.023,0.131,0.622
1294,ziemniaki;makaron pełnoziarnisty,0.062,banany,0.389,0.015,0.242,0.622
