id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
7789,yogurt;pastry,0.013,whole milk;soda,0.034,0.001,0.117,3.479
7790,yogurt;whole milk;soda,0.007,pastry,0.081,0.001,0.203,2.496
7791,yogurt;pastry;whole milk,0.006,soda,0.167,0.001,0.264,1.582
7792,yogurt;pastry;soda,0.003,whole milk,0.241,0.001,0.438,1.818
7793,pastry;whole milk;soda,0.005,yogurt,0.126,0.001,0.275,2.171
7794,brown bread;pip fruit,0.006,yogurt;other vegetables,0.034,0.001,0.185,5.506
7795,yogurt;brown bread;pip fruit,0.002,other vegetables,0.177,0.001,0.667,3.763
7796,yogurt;brown bread;other vegetables,0.003,pip fruit,0.067,0.001,0.333,4.971
7797,yogurt;pip fruit;other vegetables,0.005,brown bread,0.060,0.001,0.204,3.396
7798,brown bread;pip fruit;other vegetables,0.003,yogurt,0.126,0.001,0.417,3.296
7799,fruit/vegetable juice;bottled water,0.011,other vegetables;whole milk,0.062,0.001,0.101,1.628
7800,fruit/vegetable juice;bottled water;whole milk,0.004,other vegetables,0.177,0.001,0.306,1.725
7801,other vegetables;fruit/vegetable juice;bottled water,0.003,whole milk,0.241,0.001,0.458,1.905
7802,other vegetables;fruit/vegetable juice;whole milk,0.007,bottled water,0.105,0.001,0.177,1.688
7803,other vegetables;bottled water;whole milk,0.008,fruit/vegetable juice,0.064,0.001,0.153,2.399
7804,beef;pork,0.006,other vegetables;root vegetables,0.037,0.001,0.185,4.961
7805,beef;pork;other vegetables,0.003,root vegetables,0.097,0.001,0.357,3.678
7806,beef;pork;root vegetables,0.002,other vegetables,0.177,0.001,0.625,3.528
7807,beef;other vegetables;root vegetables,0.005,pork,0.053,0.001,0.208,3.952
7808,pork;other vegetables;root vegetables,0.005,beef,0.046,0.001,0.222,4.779
7809,tropical fruit;sausage,0.010,rolls/buns;whole milk,0.051,0.001,0.106,2.085
7810,sausage;rolls/buns;whole milk,0.008,tropical fruit,0.094,0.001,0.139,1.480
7811,tropical fruit;sausage;rolls/buns,0.002,whole milk,0.241,0.001,0.435,1.807
7812,tropical fruit;sausage;whole milk,0.004,rolls/buns,0.179,0.001,0.250,1.400
7813,tropical fruit;rolls/buns;whole milk,0.008,sausage,0.087,0.001,0.128,1.476
7814,yogurt;root vegetables,0.019,other vegetables;rolls/buns,0.037,0.003,0.130,3.555
7815,rolls/buns;root vegetables,0.020,yogurt;other vegetables,0.034,0.003,0.126,3.755
7816,yogurt;other vegetables;rolls/buns,0.009,root vegetables,0.097,0.003,0.296,3.051
7817,yogurt;rolls/buns;root vegetables,0.005,other vegetables,0.177,0.003,0.480,2.710
7818,yogurt;other vegetables;root vegetables,0.008,rolls/buns,0.179,0.003,0.316,1.769
7819,other vegetables;rolls/buns;root vegetables,0.009,yogurt,0.126,0.003,0.293,2.315
7820,other vegetables;bottled water;whole milk,0.008,soda,0.167,0.002,0.222,1.331
7821,bottled water;whole milk;soda,0.006,other vegetables,0.177,0.002,0.267,1.505
7822,other vegetables;bottled water;soda,0.004,whole milk,0.241,0.002,0.421,1.750
7823,other vegetables;whole milk;soda,0.010,bottled water,0.105,0.002,0.167,1.585
7824,brown bread;other vegetables,0.015,whole milk;root vegetables,0.039,0.002,0.120,3.052
7825,brown bread;root vegetables,0.008,other vegetables;whole milk,0.062,0.002,0.224,3.608
7826,brown bread;other vegetables;whole milk,0.007,root vegetables,0.097,0.002,0.266,2.735
7827,brown bread;whole milk;root vegetables,0.004,other vegetables,0.177,0.002,0.459,2.594
7828,brown bread;other vegetables;root vegetables,0.002,whole milk,0.241,0.002,0.739,3.072
7829,other vegetables;whole milk;root vegetables,0.015,brown bread,0.060,0.002,0.117,1.951
7830,yogurt;curd,0.013,other vegetables;whole milk,0.062,0.001,0.105,1.691
7831,curd;other vegetables,0.013,yogurt;whole milk,0.046,0.001,0.107,2.334
7832,yogurt;curd;whole milk,0.007,other vegetables,0.177,0.001,0.206,1.165
7833,yogurt;curd;other vegetables,0.003,whole milk,0.241,0.001,0.419,1.743
7834,curd;other vegetables;whole milk,0.006,yogurt,0.126,0.001,0.213,1.686
7835,yogurt;newspapers,0.013,whole milk;soda,0.034,0.001,0.106,3.152
7836,newspapers;soda,0.013,yogurt;whole milk,0.046,0.001,0.107,2.353
7837,yogurt;newspapers;whole milk,0.005,soda,0.167,0.001,0.260,1.557
7838,yogurt;newspapers;soda,0.003,whole milk,0.241,0.001,0.406,1.688
7839,yogurt;whole milk;soda,0.007,newspapers,0.077,0.001,0.188,2.444
7840,newspapers;whole milk;soda,0.004,yogurt,0.126,0.001,0.351,2.779
7841,other vegetables;citrus fruit,0.023,whole milk;root vegetables,0.039,0.002,0.103,2.621
7842,citrus fruit;root vegetables,0.013,other vegetables;whole milk,0.062,0.002,0.182,2.933
7843,other vegetables;citrus fruit;whole milk,0.009,root vegetables,0.097,0.002,0.272,2.797
7844,other vegetables;whole milk;root vegetables,0.015,citrus fruit,0.075,0.002,0.152,2.021
7845,citrus fruit;whole milk;root vegetables,0.005,other vegetables,0.177,0.002,0.449,2.535
7846,other vegetables;citrus fruit;root vegetables,0.006,whole milk,0.241,0.002,0.386,1.604
7847,yogurt;newspapers,0.013,rolls/buns;bottled water,0.022,0.001,0.106,4.728
7848,newspapers;bottled water,0.010,yogurt;rolls/buns,0.030,0.001,0.131,4.416
7849,yogurt;newspapers;rolls/buns,0.004,bottled water,0.105,0.001,0.333,3.171
7850,yogurt;newspapers;bottled water,0.003,rolls/buns,0.179,0.001,0.448,2.511
7851,yogurt;rolls/buns;bottled water,0.006,newspapers,0.077,0.001,0.228,2.959
7852,newspapers;rolls/buns;bottled water,0.004,yogurt,0.126,0.001,0.371,2.938
7853,shopping bags;rolls/buns;whole milk,0.004,other vegetables,0.177,0.001,0.333,1.882
7854,shopping bags;other vegetables;rolls/buns,0.004,whole milk,0.241,0.001,0.351,1.460
7855,shopping bags;other vegetables;whole milk,0.006,rolls/buns,0.179,0.001,0.241,1.349
7856,curd;whipped/sour cream,0.008,tropical fruit;whole milk,0.034,0.001,0.158,4.651
7857,curd;tropical fruit,0.008,whipped/sour cream;whole milk,0.024,0.001,0.160,6.626
7858,whipped/sour cream;tropical fruit,0.010,curd;whole milk,0.021,0.001,0.132,6.191
7859,curd;whipped/sour cream;whole milk,0.004,tropical fruit,0.094,0.001,0.324,3.456
7860,curd;whipped/sour cream;tropical fruit,0.002,whole milk,0.241,0.001,0.706,2.934
7861,curd;tropical fruit;whole milk,0.005,whipped/sour cream,0.062,0.001,0.267,4.316
7862,whipped/sour cream;tropical fruit;whole milk,0.005,curd,0.048,0.001,0.267,5.571
7863,yogurt;pastry,0.013,other vegetables;whole milk,0.062,0.002,0.142,2.285
7864,other vegetables;pastry,0.017,yogurt;whole milk,0.046,0.002,0.106,2.313
7865,yogurt;other vegetables;whole milk,0.015,pastry,0.081,0.002,0.120,1.473
7866,yogurt;pastry;whole milk,0.006,other vegetables,0.177,0.002,0.321,1.811
7867,yogurt;other vegetables;pastry,0.004,whole milk,0.241,0.002,0.500,2.078
7868,other vegetables;pastry;whole milk,0.007,yogurt,0.126,0.002,0.258,2.037
7869,pastry;root vegetables,0.008,other vegetables;whole milk,0.062,0.001,0.160,2.581
7870,other vegetables;pastry;whole milk,0.007,root vegetables,0.097,0.001,0.182,1.872
7871,pastry;whole milk;root vegetables,0.004,other vegetables,0.177,0.001,0.353,1.992
7872,other vegetables;pastry;root vegetables,0.003,whole milk,0.241,0.001,0.387,1.609
7873,yogurt;flour,0.003,other vegetables;whole milk,0.062,0.001,0.344,5.544
7874,flour;whole milk,0.007,yogurt;other vegetables,0.034,0.001,0.169,5.031
7875,flour;other vegetables,0.005,yogurt;whole milk,0.046,0.001,0.250,5.476
7876,yogurt;flour;whole milk,0.002,other vegetables,0.177,0.001,0.647,3.653
7877,yogurt;flour;other vegetables,0.002,whole milk,0.241,0.001,0.647,2.689
7878,flour;other vegetables;whole milk,0.003,yogurt,0.126,0.001,0.423,3.347
7879,other vegetables;domestic eggs,0.017,whole milk;root vegetables,0.039,0.002,0.125,3.187
7880,domestic eggs;root vegetables,0.010,other vegetables;whole milk,0.062,0.002,0.206,3.326
7881,other vegetables;whole milk;root vegetables,0.015,domestic eggs,0.055,0.002,0.138,2.492
7882,other vegetables;domestic eggs;whole milk,0.008,root vegetables,0.097,0.002,0.253,2.607
7883,domestic eggs;whole milk;root vegetables,0.005,other vegetables,0.177,0.002,0.408,2.304
7884,other vegetables;domestic eggs;root vegetables,0.004,whole milk,0.241,0.002,0.476,1.979
7885,pastry;tropical fruit,0.009,rolls/buns;whole milk,0.051,0.001,0.122,2.395
7886,pastry;rolls/buns;whole milk,0.007,tropical fruit,0.094,0.001,0.169,1.803
7887,tropical fruit;rolls/buns;whole milk,0.008,pastry,0.081,0.001,0.141,1.735
7888,pastry;tropical fruit;rolls/buns,0.003,whole milk,0.241,0.001,0.458,1.905
7889,pastry;tropical fruit;whole milk,0.004,rolls/buns,0.179,0.001,0.268,1.503
7890,yogurt;pip fruit,0.013,tropical fruit;whole milk,0.034,0.002,0.139,4.104
7891,pip fruit;tropical fruit,0.015,yogurt;whole milk,0.046,0.002,0.117,2.568
7892,yogurt;pip fruit;whole milk,0.006,tropical fruit,0.094,0.002,0.298,3.178
7893,yogurt;pip fruit;tropical fruit,0.003,whole milk,0.241,0.002,0.515,2.141
7894,yogurt;tropical fruit;whole milk,0.010,pip fruit,0.067,0.002,0.183,2.726
7895,pip fruit;tropical fruit;whole milk,0.005,yogurt,0.126,0.002,0.354,2.801
7896,yogurt;other vegetables;bottled water,0.005,root vegetables,0.097,0.001,0.192,1.980
7897,yogurt;bottled water;root vegetables,0.003,other vegetables,0.177,0.001,0.400,2.258
7898,yogurt;other vegetables;root vegetables,0.008,bottled water,0.105,0.001,0.132,1.252
7899,other vegetables;bottled water;root vegetables,0.005,yogurt,0.126,0.001,0.233,1.840
7900,yogurt;margarine,0.011,other vegetables;rolls/buns,0.037,0.001,0.126,3.440
7901,margarine;rolls/buns,0.013,yogurt;other vegetables,0.034,0.001,0.108,3.221
7902,yogurt;margarine;rolls/buns,0.003,other vegetables,0.177,0.001,0.394,2.224
7903,yogurt;other vegetables;margarine,0.004,rolls/buns,0.179,0.001,0.371,2.081
7904,yogurt;other vegetables;rolls/buns,0.009,margarine,0.053,0.001,0.160,3.026
7905,other vegetables;margarine;rolls/buns,0.004,yogurt,0.126,0.001,0.361,2.856
7906,citrus fruit;bottled water,0.012,tropical fruit;whole milk,0.034,0.002,0.136,4.016
7907,tropical fruit;bottled water,0.015,citrus fruit;whole milk,0.025,0.002,0.106,4.281
7908,citrus fruit;bottled water;whole milk,0.004,tropical fruit,0.094,0.002,0.357,3.806
7909,tropical fruit;bottled water;whole milk,0.005,citrus fruit,0.075,0.002,0.288,3.842
7910,citrus fruit;tropical fruit;bottled water,0.003,whole milk,0.241,0.002,0.469,1.948
7911,citrus fruit;tropical fruit;whole milk,0.006,bottled water,0.105,0.002,0.246,2.339
7912,yogurt;butter,0.010,curd;whole milk,0.021,0.001,0.106,4.995
7913,curd;butter,0.004,yogurt;whole milk,0.046,0.001,0.244,5.342
7914,yogurt;curd;butter,0.001,whole milk,0.241,0.001,0.909,3.778
7915,yogurt;curd;whole milk,0.007,butter,0.047,0.001,0.159,3.391
7916,yogurt;butter;whole milk,0.006,curd,0.048,0.001,0.182,3.798
7917,curd;butter;whole milk,0.003,yogurt,0.126,0.001,0.370,2.930
7918,yogurt;rolls/buns;bottled water,0.006,other vegetables,0.177,0.002,0.316,1.783
7919,yogurt;other vegetables;rolls/buns,0.009,bottled water,0.105,0.002,0.222,2.114
7920,yogurt;other vegetables;bottled water,0.005,rolls/buns,0.179,0.002,0.346,1.939
7921,other vegetables;rolls/buns;bottled water,0.006,yogurt,0.126,0.002,0.316,2.498
7922,shopping bags;root vegetables,0.010,yogurt;other vegetables,0.034,0.001,0.113,3.371
7923,yogurt;shopping bags;other vegetables,0.004,root vegetables,0.097,0.001,0.324,3.332
7924,yogurt;shopping bags;root vegetables,0.002,other vegetables,0.177,0.001,0.647,3.653
7925,yogurt;other vegetables;root vegetables,0.008,shopping bags,0.094,0.001,0.145,1.534
7926,shopping bags;other vegetables;root vegetables,0.005,yogurt,0.126,0.001,0.250,1.977
7927,beef;tropical fruit,0.005,other vegetables;root vegetables,0.037,0.001,0.222,5.954
7928,beef;other vegetables;root vegetables,0.005,tropical fruit,0.094,0.001,0.208,2.220
7929,beef;other vegetables;tropical fruit,0.002,root vegetables,0.097,0.001,0.476,4.904
7930,beef;tropical fruit;root vegetables,0.002,other vegetables,0.177,0.001,0.588,3.321
7931,other vegetables;tropical fruit;root vegetables,0.007,beef,0.046,0.001,0.143,3.072
7932,citrus fruit;rolls/buns,0.014,tropical fruit;whole milk,0.034,0.002,0.111,3.273
7933,citrus fruit;rolls/buns;whole milk,0.005,tropical fruit,0.094,0.002,0.294,3.134
7934,tropical fruit;rolls/buns;whole milk,0.008,citrus fruit,0.075,0.002,0.192,2.562
7935,citrus fruit;tropical fruit;rolls/buns,0.003,whole milk,0.241,0.002,0.500,2.078
7936,citrus fruit;tropical fruit;whole milk,0.006,rolls/buns,0.179,0.002,0.246,1.378
7937,yogurt;cream cheese,0.010,other vegetables;whole milk,0.062,0.002,0.176,2.836
7938,cream cheese;whole milk,0.013,yogurt;other vegetables,0.034,0.002,0.133,3.964
7939,other vegetables;cream cheese,0.010,yogurt;whole milk,0.046,0.002,0.162,3.540
7940,yogurt;cream cheese;whole milk,0.004,other vegetables,0.177,0.002,0.444,2.509
7941,yogurt;other vegetables;cream cheese,0.003,whole milk,0.241,0.002,0.485,2.015
7942,yogurt;other vegetables;whole milk,0.015,cream cheese,0.035,0.002,0.113,3.209
7943,other vegetables;cream cheese;whole milk,0.004,yogurt,0.126,0.002,0.400,3.164
7944,whipped/sour cream;citrus fruit,0.007,tropical fruit;whole milk,0.034,0.001,0.186,5.470
7945,whipped/sour cream;tropical fruit,0.010,citrus fruit;whole milk,0.025,0.001,0.143,5.790
7946,whipped/sour cream;citrus fruit;whole milk,0.004,tropical fruit,0.094,0.001,0.382,4.074
7947,whipped/sour cream;tropical fruit;whole milk,0.005,citrus fruit,0.075,0.001,0.289,3.848
7948,whipped/sour cream;citrus fruit;tropical fruit,0.002,whole milk,0.241,0.001,0.722,3.002
7949,citrus fruit;tropical fruit;whole milk,0.006,whipped/sour cream,0.062,0.001,0.213,3.449
7950,yogurt;other vegetables;soda,0.005,root vegetables,0.097,0.001,0.216,2.221
7951,yogurt;soda;root vegetables,0.003,other vegetables,0.177,0.001,0.393,2.218
7952,other vegetables;soda;root vegetables,0.005,yogurt,0.126,0.001,0.239,1.892
7953,sausage;root vegetables,0.011,other vegetables;whole milk,0.062,0.002,0.168,2.713
7954,other vegetables;sausage;whole milk,0.007,root vegetables,0.097,0.002,0.281,2.896
7955,sausage;whole milk;root vegetables,0.005,other vegetables,0.177,0.002,0.383,2.162
7956,other vegetables;sausage;root vegetables,0.005,whole milk,0.241,0.002,0.419,1.740
7957,other vegetables;whole milk;root vegetables,0.015,sausage,0.087,0.002,0.124,1.429
7958,beef;tropical fruit,0.005,other vegetables;whole milk,0.062,0.001,0.289,4.660
7959,beef;other vegetables;whole milk,0.006,tropical fruit,0.094,0.001,0.232,2.474
7960,beef;tropical fruit;whole milk,0.003,other vegetables,0.177,0.001,0.542,3.058
7961,beef;other vegetables;tropical fruit,0.002,whole milk,0.241,0.001,0.619,2.573
7962,other vegetables;tropical fruit;whole milk,0.011,beef,0.046,0.001,0.123,2.637
7963,whipped/sour cream;tropical fruit,0.010,rolls/buns;whole milk,0.051,0.001,0.121,2.369
7964,whipped/sour cream;rolls/buns;whole milk,0.005,tropical fruit,0.094,0.001,0.220,2.344
7965,whipped/sour cream;tropical fruit;rolls/buns,0.002,whole milk,0.241,0.001,0.524,2.177
7966,tropical fruit;rolls/buns;whole milk,0.008,whipped/sour cream,0.062,0.001,0.141,2.282
7967,whipped/sour cream;tropical fruit;whole milk,0.005,rolls/buns,0.179,0.001,0.244,1.369
7968,pork;sausage,0.005,other vegetables;rolls/buns,0.037,0.001,0.208,5.678
7969,pork;rolls/buns,0.009,other vegetables;sausage,0.021,0.001,0.112,5.328
7970,pork;sausage;rolls/buns,0.002,other vegetables,0.177,0.001,0.588,3.321
7971,other vegetables;sausage;rolls/buns,0.007,pork,0.053,0.001,0.147,2.789
7972,pork;other vegetables;sausage,0.002,rolls/buns,0.179,0.001,0.455,2.546
7973,pork;other vegetables;rolls/buns,0.004,sausage,0.087,0.001,0.250,2.877
7974,yogurt;rolls/buns,0.030,other vegetables;whole milk,0.062,0.004,0.131,2.116
7975,yogurt;other vegetables,0.034,rolls/buns;whole milk,0.051,0.004,0.116,2.273
7976,other vegetables;rolls/buns,0.037,yogurt;whole milk,0.046,0.004,0.106,2.329
7977,yogurt;rolls/buns;whole milk,0.012,other vegetables,0.177,0.004,0.322,1.816
7978,yogurt;other vegetables;rolls/buns,0.009,whole milk,0.241,0.004,0.457,1.898
7979,yogurt;other vegetables;whole milk,0.015,rolls/buns,0.179,0.004,0.261,1.460
7980,other vegetables;rolls/buns;whole milk,0.014,yogurt,0.126,0.004,0.280,2.217
7981,domestic eggs;margarine,0.006,other vegetables;whole milk,0.062,0.001,0.214,3.456
7982,other vegetables;margarine;whole milk,0.007,domestic eggs,0.055,0.001,0.194,3.496
7983,domestic eggs;margarine;whole milk,0.003,other vegetables,0.177,0.001,0.375,2.117
7984,other vegetables;domestic eggs;margarine,0.002,whole milk,0.241,0.001,0.571,2.375
7985,other vegetables;domestic eggs;whole milk,0.008,margarine,0.053,0.001,0.152,2.864
7986,other vegetables;fruit/vegetable juice;whole milk,0.007,soda,0.167,0.001,0.210,1.255
7987,fruit/vegetable juice;whole milk;soda,0.003,other vegetables,0.177,0.001,0.394,2.224
7988,other vegetables;fruit/vegetable juice;soda,0.002,whole milk,0.241,0.001,0.591,2.456
7989,other vegetables;whole milk;soda,0.010,fruit/vegetable juice,0.064,0.001,0.135,2.126
7990,yogurt;root vegetables,0.019,rolls/buns;whole milk,0.051,0.003,0.152,2.982
7991,rolls/buns;root vegetables,0.020,yogurt;whole milk,0.046,0.003,0.147,3.228
7992,yogurt;rolls/buns;whole milk,0.012,root vegetables,0.097,0.003,0.243,2.507
7993,yogurt;rolls/buns;root vegetables,0.005,whole milk,0.241,0.003,0.560,2.327
7994,yogurt;whole milk;root vegetables,0.009,rolls/buns,0.179,0.003,0.315,1.762
7995,rolls/buns;whole milk;root vegetables,0.009,yogurt,0.126,0.003,0.311,2.461
7996,beef;citrus fruit,0.007,other vegetables;root vegetables,0.037,0.001,0.159,4.253
7997,beef;other vegetables;citrus fruit,0.002,root vegetables,0.097,0.001,0.526,5.420
7998,beef;other vegetables;root vegetables,0.005,citrus fruit,0.075,0.001,0.208,2.775
7999,beef;citrus fruit;root vegetables,0.002,other vegetables,0.177,0.001,0.455,2.566
8000,other vegetables;citrus fruit;root vegetables,0.006,beef,0.046,0.001,0.175,3.773
8001,pip fruit;citrus fruit,0.011,other vegetables;whole milk,0.062,0.001,0.137,2.214
8002,pip fruit;other vegetables;whole milk,0.009,citrus fruit,0.075,0.001,0.165,2.194
8003,pip fruit;citrus fruit;whole milk,0.003,other vegetables,0.177,0.001,0.452,2.549
8004,pip fruit;other vegetables;citrus fruit,0.004,whole milk,0.241,0.001,0.389,1.616
8005,other vegetables;citrus fruit;whole milk,0.009,pip fruit,0.067,0.001,0.173,2.577
8006,yogurt;other vegetables;rolls/buns,0.009,citrus fruit,0.075,0.001,0.123,1.644
8007,yogurt;citrus fruit;rolls/buns,0.004,other vegetables,0.177,0.001,0.238,1.344
8008,yogurt;other vegetables;citrus fruit,0.005,rolls/buns,0.179,0.001,0.227,1.273
8009,other vegetables;citrus fruit;rolls/buns,0.004,yogurt,0.126,0.001,0.238,1.883
8010,bottled beer;citrus fruit,0.005,other vegetables;whole milk,0.062,0.001,0.222,3.584
8011,other vegetables;bottled beer;whole milk,0.005,citrus fruit,0.075,0.001,0.204,2.718
8012,other vegetables;citrus fruit;whole milk,0.009,bottled beer,0.078,0.001,0.123,1.580
8013,bottled beer;citrus fruit;whole milk,0.002,other vegetables,0.177,0.001,0.435,2.454
8014,other vegetables;bottled beer;citrus fruit,0.002,whole milk,0.241,0.001,0.667,2.771
8015,yogurt;fruit/vegetable juice;whole milk,0.006,soda,0.167,0.001,0.179,1.069
8016,yogurt;fruit/vegetable juice;soda,0.003,whole milk,0.241,0.001,0.333,1.385
8017,yogurt;whole milk;soda,0.007,fruit/vegetable juice,0.064,0.001,0.145,2.276
8018,fruit/vegetable juice;whole milk;soda,0.003,yogurt,0.126,0.001,0.303,2.397
8019,pastry;frankfurter,0.006,rolls/buns;whole milk,0.051,0.001,0.169,3.321
8020,frankfurter;rolls/buns;whole milk,0.005,pastry,0.081,0.001,0.213,2.617
8021,pastry;frankfurter;rolls/buns,0.002,whole milk,0.241,0.001,0.455,1.889
8022,pastry;frankfurter;whole milk,0.003,rolls/buns,0.179,0.001,0.400,2.241
8023,pastry;rolls/buns;whole milk,0.007,frankfurter,0.055,0.001,0.154,2.817
8024,newspapers;margarine,0.007,rolls/buns;whole milk,0.051,0.001,0.190,3.732
8025,newspapers;margarine;rolls/buns,0.002,whole milk,0.241,0.001,0.571,2.375
8026,newspapers;margarine;whole milk,0.003,rolls/buns,0.179,0.001,0.444,2.490
8027,newspapers;rolls/buns;whole milk,0.007,margarine,0.053,0.001,0.190,3.591
8028,margarine;rolls/buns;whole milk,0.006,newspapers,0.077,0.001,0.200,2.595
8029,other vegetables;whole milk;soda,0.010,pastry,0.081,0.001,0.115,1.409
8030,pastry;whole milk;soda,0.005,other vegetables,0.177,0.001,0.216,1.218
8031,other vegetables;pastry;soda,0.003,whole milk,0.241,0.001,0.393,1.633
8032,citrus fruit;fruit/vegetable juice,0.007,other vegetables;whole milk,0.062,0.001,0.174,2.805
8033,other vegetables;fruit/vegetable juice;whole milk,0.007,citrus fruit,0.075,0.001,0.194,2.578
8034,citrus fruit;fruit/vegetable juice;whole milk,0.002,other vegetables,0.177,0.001,0.522,2.945
8035,other vegetables;citrus fruit;fruit/vegetable juice,0.003,whole milk,0.241,0.001,0.462,1.918
8036,other vegetables;citrus fruit;whole milk,0.009,fruit/vegetable juice,0.064,0.001,0.148,2.326
8037,yogurt;whole milk;soda,0.007,root vegetables,0.097,0.001,0.188,1.940
8038,yogurt;soda;root vegetables,0.003,whole milk,0.241,0.001,0.464,1.930
8039,whole milk;soda;root vegetables,0.005,yogurt,0.126,0.001,0.250,1.977
8040,frozen vegetables;chicken,0.005,other vegetables;whole milk,0.062,0.001,0.217,3.506
8041,frozen vegetables;chicken;whole milk,0.001,other vegetables,0.177,0.001,0.714,4.032
8042,frozen vegetables;other vegetables;chicken,0.002,whole milk,0.241,0.001,0.435,1.807
8043,frozen vegetables;other vegetables;whole milk,0.006,chicken,0.037,0.001,0.179,4.811
8044,other vegetables;chicken;whole milk,0.006,frozen vegetables,0.041,0.001,0.172,4.204
8045,pip fruit;rolls/buns,0.011,tropical fruit;whole milk,0.034,0.001,0.102,3.000
8046,pip fruit;rolls/buns;whole milk,0.005,tropical fruit,0.094,0.001,0.256,2.726
8047,pip fruit;tropical fruit;rolls/buns,0.003,whole milk,0.241,0.001,0.393,1.633
8048,tropical fruit;rolls/buns;whole milk,0.008,pip fruit,0.067,0.001,0.141,2.103
8049,pip fruit;tropical fruit;whole milk,0.005,rolls/buns,0.179,0.001,0.229,1.284
8050,brown bread;soda,0.010,other vegetables;whole milk,0.062,0.001,0.141,2.279
8051,brown bread;other vegetables;whole milk,0.007,soda,0.167,0.001,0.203,1.216
8052,brown bread;whole milk;soda,0.003,other vegetables,0.177,0.001,0.481,2.718
8053,brown bread;other vegetables;soda,0.003,whole milk,0.241,0.001,0.500,2.078
8054,other vegetables;whole milk;soda,0.010,brown bread,0.060,0.001,0.135,2.253
8055,yogurt;whipped/sour cream;rolls/buns,0.003,root vegetables,0.097,0.001,0.323,3.322
8056,yogurt;rolls/buns;root vegetables,0.005,whipped/sour cream,0.062,0.001,0.200,3.237
8057,yogurt;whipped/sour cream;root vegetables,0.004,rolls/buns,0.179,0.001,0.278,1.556
8058,whipped/sour cream;rolls/buns;root vegetables,0.003,yogurt,0.126,0.001,0.370,2.930
8059,pastry;citrus fruit,0.007,rolls/buns;whole milk,0.051,0.001,0.155,3.036
8060,pastry;rolls/buns;whole milk,0.007,citrus fruit,0.075,0.001,0.169,2.254
8061,citrus fruit;rolls/buns;whole milk,0.005,pastry,0.081,0.001,0.216,2.653
8062,pastry;citrus fruit;rolls/buns,0.002,whole milk,0.241,0.001,0.579,2.406
8063,pastry;citrus fruit;whole milk,0.003,rolls/buns,0.179,0.001,0.367,2.054
8064,sausage;bottled water,0.010,yogurt;rolls/buns,0.030,0.001,0.138,4.651
8065,yogurt;sausage;rolls/buns,0.005,bottled water,0.105,0.001,0.283,2.688
8066,yogurt;sausage;bottled water,0.003,rolls/buns,0.179,0.001,0.433,2.427
8067,yogurt;rolls/buns;bottled water,0.006,sausage,0.087,0.001,0.228,2.625
8068,sausage;rolls/buns;bottled water,0.004,yogurt,0.126,0.001,0.371,2.938
8069,whipped/sour cream;rolls/buns,0.012,yogurt;other vegetables,0.034,0.001,0.118,3.514
8070,yogurt;whipped/sour cream;rolls/buns,0.003,other vegetables,0.177,0.001,0.419,2.367
8071,yogurt;other vegetables;rolls/buns,0.009,whipped/sour cream,0.062,0.001,0.160,2.597
8072,yogurt;whipped/sour cream;other vegetables,0.006,rolls/buns,0.179,0.001,0.228,1.278
8073,whipped/sour cream;other vegetables;rolls/buns,0.005,yogurt,0.126,0.001,0.295,2.337
8074,curd;rolls/buns,0.008,whipped/sour cream;whole milk,0.024,0.001,0.141,5.841
8075,curd;whipped/sour cream,0.008,rolls/buns;whole milk,0.051,0.001,0.145,2.836
8076,curd;whipped/sour cream;rolls/buns,0.002,whole milk,0.241,0.001,0.688,2.857
8077,curd;rolls/buns;whole milk,0.005,whipped/sour cream,0.062,0.001,0.256,4.140
8078,curd;whipped/sour cream;whole milk,0.004,rolls/buns,0.179,0.001,0.297,1.665
8079,whipped/sour cream;rolls/buns;whole milk,0.005,curd,0.048,0.001,0.220,4.596
8080,newspapers;bottled water,0.010,yogurt;whole milk,0.046,0.001,0.101,2.212
8081,yogurt;newspapers;bottled water,0.003,whole milk,0.241,0.001,0.345,1.433
8082,yogurt;newspapers;whole milk,0.005,bottled water,0.105,0.001,0.200,1.903
8083,yogurt;bottled water;whole milk,0.007,newspapers,0.077,0.001,0.143,1.853
8084,newspapers;bottled water;whole milk,0.004,yogurt,0.126,0.001,0.278,2.197
8085,other vegetables;frankfurter,0.013,tropical fruit;whole milk,0.034,0.001,0.103,3.039
8086,tropical fruit;frankfurter,0.007,other vegetables;whole milk,0.062,0.001,0.191,3.084
8087,other vegetables;frankfurter;whole milk,0.005,tropical fruit,0.094,0.001,0.265,2.827
8088,tropical fruit;frankfurter;whole milk,0.003,other vegetables,0.177,0.001,0.394,2.224
8089,other vegetables;tropical fruit;frankfurter,0.002,whole milk,0.241,0.001,0.619,2.573
8090,other vegetables;tropical fruit;whole milk,0.011,frankfurter,0.055,0.001,0.123,2.245
8091,pastry;domestic eggs,0.006,other vegetables;whole milk,0.062,0.001,0.186,3.007
8092,other vegetables;pastry;whole milk,0.007,domestic eggs,0.055,0.001,0.167,3.011
8093,other vegetables;domestic eggs;whole milk,0.008,pastry,0.081,0.001,0.139,1.713
8094,pastry;domestic eggs;whole milk,0.002,other vegetables,0.177,0.001,0.478,2.700
8095,other vegetables;pastry;domestic eggs,0.002,whole milk,0.241,0.001,0.478,1.988
